Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=6_#027.dat
Data.................: 27/01/2005
Hora.................: 15:55:08
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.1919E-005	         7.7405E-006	         8.2284E-005	         1.7775E-007	         1.7473E-007	         1.6871E-007	         1.8540E+002
 2	         1.9766E-003	        -3.2972E-003	         3.8443E-003	         1.5627E-003	         2.6068E-003	         2.1189E-005	         3.3047E+002
 3	         1.7180E-001	        -2.3645E-001	         2.9228E-001	         1.5684E-001	         2.1586E-001	         2.4934E-003	         1.6200E+002
 4	         7.4713E+000	         1.6961E+001	         1.8535E+001	         7.2375E+000	         1.6426E+001	         3.0284E-001	         1.6557E+001
 5	         1.3234E+002	         4.4689E+002	         4.6656E+002	         1.3436E+002	         4.4758E+002	         2.4205E+001	         1.9470E+002
 6	        -2.3843E+003	        -2.2857E+002	         3.1912E+003	         2.7342E+003	         2.4614E+003	         1.4140E+003	         1.8091E+002
 7	        -3.8461E+005	        -1.6811E+005	         4.7060E+005	         4.9305E+005	         4.0180E+005	         3.9896E+005	         3.3729E+000
 8	        -1.0544E+007	        -8.8378E+006	         5.8608E+007	         3.4357E+007	         5.7060E+007	         1.3121E+007	         1.8500E+002
 9	        -2.8332E+009	        -7.3913E+007	         5.7079E+009	         3.7133E+009	         5.4030E+009	         1.8361E+009	         1.6604E-001
10	         3.4944E+011	        -2.7409E+011	         7.2650E+011	         6.6768E+011	         5.9665E+011	         4.0827E+011	         3.5619E+002
