Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=-2_#019.dat
Data.................: 27/01/2005
Hora.................: 15:40:47
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.4695E-005	         1.1953E-005	         7.5645E-005	         3.6430E-007	         9.7868E-008	         3.5545E-007	         1.8909E+002
 2	         3.7194E-004	         2.6785E-003	         2.7043E-003	         2.9494E-004	         2.1176E-003	         1.9199E-005	         4.1047E+001
 3	         5.2770E-002	        -4.7229E-001	         4.7524E-001	         4.8236E-002	         4.3115E-001	         2.4143E-003	         1.5213E+002
 4	         2.4707E+000	         3.7799E+000	         4.5227E+000	         2.4080E+000	         3.6656E+000	         1.9891E-001	         1.4207E+001
 5	         1.5261E+002	         3.2601E+002	         3.6034E+002	         1.5414E+002	         3.2681E+002	         2.5428E+001	         1.9298E+002
 6	        -4.3475E+001	         6.5764E+003	         6.8007E+003	         1.9057E+003	         7.0824E+003	         2.2340E+003	         1.6506E+002
 7	         4.7410E+004	         2.1714E+005	         4.4852E+005	         2.4420E+005	         4.8086E+005	         2.1959E+005	         1.9110E+002
 8	        -1.6113E+007	        -1.5411E+006	         4.1462E+007	         2.8056E+007	         4.1662E+007	         2.0370E+007	         1.8068E+002
 9	         9.7721E+008	        -1.9534E+009	         3.7806E+009	         2.1385E+009	         4.2251E+009	         2.2849E+009	         1.7295E+002
10	        -2.0107E+010	        -3.8765E+010	         6.1204E+011	         3.5700E+011	         6.2318E+011	         2.1863E+011	         1.8626E+002
