Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=17_#038.dat
Data.................: 27/01/2005
Hora.................: 16:15:11
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.3423E-004	        -2.6777E-005	         1.3688E-004	         4.5203E-007	         2.7629E-007	         4.3006E-007	         1.6872E+002
 2	         8.8128E-003	        -2.6944E-004	         8.8170E-003	         6.9672E-003	         2.1520E-004	         2.8686E-005	         3.5912E+002
 3	         4.4034E-001	         5.2856E-001	         6.8796E-001	         4.0199E-001	         4.8253E-001	         3.6683E-003	         1.9673E+002
 4	         5.2073E+000	         2.1897E+001	         2.2509E+001	         5.0486E+000	         2.1207E+001	         4.6281E-001	         1.9156E+001
 5	        -4.4099E+002	        -5.2242E+002	         6.8404E+002	         4.4135E+002	         5.2460E+002	         4.4184E+001	         9.9663E+000
 6	        -1.6446E+004	        -3.1285E+004	         3.5362E+004	         1.6895E+004	         3.2173E+004	         4.2002E+003	         1.9038E+002
 7	        -2.1415E+005	        -2.2894E+005	         6.7709E+005	         4.1850E+005	         6.2575E+005	         1.0585E+005	         6.7017E+000
 8	         3.9329E+007	         1.3228E+007	         6.2243E+007	         4.3478E+007	         5.3345E+007	         1.2742E+007	         2.3237E+000
 9	         1.8533E+008	         2.4066E+009	         7.8025E+009	         1.4534E+009	         9.6480E+009	         4.4616E+009	         1.8951E+002
10	         1.8504E+011	         1.5604E+011	         1.1714E+012	         5.7978E+011	         1.2478E+012	         4.3023E+011	         4.0140E+000
