Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=20_#041.dat
Data.................: 27/01/2005
Hora.................: 16:19:50
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.6423E-004	        -2.2126E-005	         1.6571E-004	         2.5564E-007	         4.8991E-007	         2.9892E-007	         1.7233E+002
 2	         1.1508E-002	         3.4070E-003	         1.2002E-002	         9.0983E-003	         2.6940E-003	         1.2059E-005	         8.2456E+000
 3	         4.5386E-001	         6.9009E-001	         8.2598E-001	         4.1433E-001	         6.3000E-001	         4.9510E-003	         1.9889E+002
 4	        -1.2390E+000	         1.2678E+001	         1.2739E+001	         1.2076E+000	         1.2310E+001	         9.2207E-001	         1.5890E+002
 5	        -6.8423E+002	        -1.0076E+003	         1.2195E+003	         6.8467E+002	         1.0120E+003	         6.8260E+001	         1.1164E+001
 6	        -1.1903E+004	        -2.7180E+004	         2.9928E+004	         1.2500E+004	         2.9219E+004	         8.5884E+003	         1.9106E+002
 7	         3.3080E+005	         6.8947E+005	         1.0684E+006	         3.8471E+005	         1.3563E+006	         8.1553E+005	         1.8920E+002
 8	         3.0436E+007	         4.9035E+006	         1.2344E+008	         6.2133E+007	         1.4340E+008	         7.4325E+007	         1.1440E+000
 9	        -3.2647E+009	         4.5282E+009	         1.4547E+010	         6.8582E+009	         1.7207E+010	         9.1067E+009	         3.5398E+002
10	         5.4840E+010	        -2.5257E+011	         1.5888E+012	         9.1699E+011	         1.7965E+012	         9.5976E+011	         3.5223E+002
