Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=-20_#001.dat
Data.................: 27/01/2005
Hora.................: 15:08:58
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.3263E-005	        -1.8263E-004	         2.0072E-004	         2.6173E-007	         3.1057E-007	         3.2909E-007	         1.1451E+002
 2	        -2.5726E-003	         1.7114E-002	         1.7307E-002	         2.0340E-003	         1.3530E-002	         3.6361E-005	         1.3927E+002
 3	         2.4243E-001	        -1.9250E-001	         3.0957E-001	         2.2131E-001	         1.7576E-001	         2.1446E-003	         1.6718E+002
 4	        -9.7473E+000	        -1.5285E+001	         1.8132E+001	         9.4426E+000	         1.4810E+001	         4.6772E-001	         1.9437E+002
 5	         3.4861E+001	         3.3693E+002	         3.3933E+002	         4.1148E+001	         3.3963E+002	         4.2302E+001	         1.9682E+002
 6	         1.3635E+004	         4.9988E+003	         1.5094E+004	         1.4061E+004	         6.9702E+003	         2.3354E+003	         3.3557E+000
 7	        -3.5370E+005	        -5.4219E+005	         8.7023E+005	         5.3477E+005	         8.7969E+005	         4.3364E+005	         8.1259E+000
 8	        -1.2842E+005	         9.6941E+006	         5.0705E+007	         3.3740E+007	         4.8414E+007	         1.6831E+007	         1.6884E+002
 9	        -4.4479E+008	        -2.0923E+009	         8.0055E+009	         2.4379E+009	         9.7657E+009	         4.6731E+009	         8.6665E+000
10	         4.8628E+011	         1.7294E+011	         7.8795E+011	         6.8951E+011	         6.5559E+011	         4.0304E+011	         1.9577E+000
