Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=-10_#011.dat
Data.................: 27/01/2005
Hora.................: 15:26:51
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.3811E-005	        -4.0254E-005	         8.4075E-005	         2.0180E-007	         2.6316E-007	         2.3180E-007	         1.5139E+002
 2	        -2.9750E-004	         1.0335E-002	         1.0340E-002	         2.3576E-004	         8.1710E-003	         2.6898E-005	         1.3582E+002
 3	         5.2133E-002	        -4.7217E-001	         4.7504E-001	         4.7641E-002	         4.3104E-001	         2.9903E-003	         1.5210E+002
 4	        -2.6545E+000	        -3.8566E+000	         4.6859E+000	         2.5744E+000	         3.7543E+000	         3.5408E-001	         1.9387E+002
 5	         1.6711E+002	         2.1411E+002	         2.7370E+002	         1.6982E+002	         2.1875E+002	         3.8675E+001	         1.9041E+002
 6	        -3.2351E+002	        -6.7569E+001	         5.2675E+003	         3.1267E+003	         5.7894E+003	         2.9382E+003	         1.8197E+002
 7	         5.3103E+005	         2.3451E+005	         1.1186E+006	         1.0468E+006	         7.3959E+005	         3.7262E+005	         1.8340E+002
 8	         2.3010E+007	         1.2199E+007	         6.5512E+007	         4.8188E+007	         6.8459E+007	         4.1833E+007	         3.4915E+000
 9	        -4.3854E+009	         9.1130E+008	         8.1696E+009	         5.7009E+009	         7.3666E+009	         2.4749E+009	         3.5870E+002
10	         4.2029E+011	         3.4984E+011	         7.2789E+011	         5.7467E+011	         7.8876E+011	         5.7226E+011	         3.9773E+000
