Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=16_#037.dat
Data.................: 27/01/2005
Hora.................: 16:13:38
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.2623E-004	        -2.5961E-005	         1.2887E-004	         2.6732E-007	         3.2828E-007	         2.2911E-007	         1.6838E+002
 2	         7.9583E-003	        -1.2053E-003	         8.0491E-003	         6.2916E-003	         9.5356E-004	         1.1857E-005	         3.5569E+002
 3	         4.2490E-001	         4.6238E-001	         6.2796E-001	         3.8788E-001	         4.2212E-001	         4.3402E-003	         1.9581E+002
 4	         7.1601E+000	         2.3901E+001	         2.4951E+001	         6.9371E+000	         2.3144E+001	         3.4917E-001	         1.8331E+001
 5	        -3.4659E+002	        -3.8183E+002	         5.1661E+002	         3.4790E+002	         3.8396E+002	         3.6596E+001	         9.5539E+000
 6	        -1.7281E+004	        -3.0038E+004	         3.4713E+004	         1.7840E+004	         3.0918E+004	         4.2643E+003	         1.9001E+002
 7	        -3.0911E+005	        -3.1251E+005	         6.5188E+005	         4.4187E+005	         6.7041E+005	         3.8474E+005	         6.4733E+000
 8	         4.0004E+007	         4.3249E+007	         8.6793E+007	         4.7213E+007	         8.9934E+007	         3.7990E+007	         5.9040E+000
 9	        -1.5619E+009	        -3.2483E+007	         9.7333E+009	         6.8312E+009	         9.2526E+009	         3.7675E+009	         1.3238E-001
10	         2.2747E+011	         3.3349E+011	         9.8874E+011	         4.5467E+011	         1.1275E+012	         5.2579E+011	         5.5703E+000
