Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=9_#030.dat
Data.................: 27/01/2005
Hora.................: 16:00:55
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.9500E-005	        -3.3203E-006	         8.9561E-005	         1.0780E-007	         8.0777E-008	         1.0879E-007	         1.7788E+002
 2	         3.2265E-003	        -4.1643E-003	         5.2680E-003	         2.5508E-003	         3.2922E-003	         1.0899E-005	         3.3388E+002
 3	         2.4631E-001	        -6.0229E-002	         2.5356E-001	         2.2485E-001	         5.4998E-002	         2.1191E-003	         1.7542E+002
 4	         9.1575E+000	         2.1942E+001	         2.3777E+001	         8.8685E+000	         2.1248E+001	         3.1368E-001	         1.6837E+001
 5	         7.4619E+001	         3.8206E+002	         3.8949E+002	         7.6117E+001	         3.8229E+002	         1.4071E+001	         1.9579E+002
 6	        -4.7816E+003	        -1.0669E+004	         1.1718E+004	         4.9047E+003	         1.1111E+004	         2.0887E+003	         1.9098E+002
 7	        -3.1382E+005	        -3.2086E+005	         4.9169E+005	         4.3855E+005	         3.7175E+005	         2.5358E+005	         6.5194E+000
 8	        -8.8078E+006	        -2.2623E+007	         2.4983E+007	         1.4352E+007	         3.3156E+007	         2.4843E+007	         1.8859E+002
 9	        -1.8320E+009	         4.3739E+009	         4.9073E+009	         2.2975E+009	         5.0306E+009	         1.8993E+009	         3.5253E+002
10	         5.2489E+010	        -1.4225E+011	         4.3511E+011	         3.8222E+011	         3.5796E+011	         2.0113E+011	         3.5303E+002
