Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=-6_#015.dat
Data.................: 27/01/2005
Hora.................: 15:34:09
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.3834E-005	        -6.4519E-006	         7.4116E-005	         1.7838E-007	         1.4025E-007	         1.7576E-007	         1.7501E+002
 2	         3.4477E-005	         6.5154E-003	         6.5155E-003	         2.8654E-005	         5.1509E-003	         1.7830E-005	         4.4848E+001
 3	         3.8126E-002	        -4.9507E-001	         4.9654E-001	         3.4889E-002	         4.5195E-001	         3.5419E-003	         1.5147E+002
 4	         1.1131E-001	        -4.7234E-001	         5.1126E-001	         1.3013E-001	         5.7267E-001	         3.0289E-001	         3.4082E+002
 5	         1.4684E+002	         2.4141E+002	         2.8309E+002	         1.4872E+002	         2.4468E+002	         4.2080E+001	         1.9174E+002
 6	        -9.4837E+001	         3.9156E+003	         5.0781E+003	         1.9918E+003	         5.5761E+003	         2.4538E+003	         1.6523E+002
 7	         2.0862E+005	         3.6619E+005	         5.0617E+005	         3.5198E+005	         5.7897E+005	         4.1298E+005	         1.8862E+002
 8	         2.1766E+006	         7.4813E+006	         5.3782E+007	         2.9912E+007	         5.3726E+007	         1.3230E+007	         9.2223E+000
 9	         5.1335E+008	         2.4756E+009	         8.2458E+009	         4.5422E+009	         8.4633E+009	         2.8559E+009	         1.8870E+002
10	         3.0222E+009	         3.2321E+011	         8.9806E+011	         7.5157E+011	         7.8462E+011	         4.3059E+011	         8.9464E+000
