Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=-3_#018.dat
Data.................: 27/01/2005
Hora.................: 15:39:14
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.4290E-005	         8.5869E-006	         7.4785E-005	         3.4919E-007	         1.6510E-007	         3.4295E-007	         1.8659E+002
 2	         3.2955E-004	         3.6145E-003	         3.6296E-003	         2.6127E-004	         2.8577E-003	         2.8856E-005	         4.2395E+001
 3	         4.2217E-002	        -4.7568E-001	         4.7756E-001	         3.8548E-002	         4.3424E-001	         2.2738E-003	         1.5169E+002
 4	         1.9176E+000	         2.4900E+000	         3.1591E+000	         1.8773E+000	         2.4450E+000	         3.3779E-001	         1.3100E+001
 5	         1.5204E+002	         2.9880E+002	         3.3534E+002	         1.5232E+002	         2.9994E+002	         2.6413E+001	         1.9261E+002
 6	         2.1502E+003	         5.1049E+003	         6.1846E+003	         3.2844E+003	         6.0929E+003	         2.5479E+003	         1.1193E+001
 7	        -1.1976E+005	         1.7766E+005	         5.3438E+005	         3.6638E+005	         4.8969E+005	         1.5897E+005	         3.5200E+002
 8	         1.6997E+006	        -1.4408E+007	         4.7306E+007	         2.9398E+007	         4.9506E+007	         2.3465E+007	         3.4959E+002
 9	         9.1051E+008	         3.0854E+009	         6.6939E+009	         3.5146E+009	         7.6775E+009	         4.0894E+009	         1.8817E+002
10	         4.1449E+011	        -2.1458E+011	         1.1149E+012	         5.4699E+011	         1.1575E+012	         3.3550E+011	         3.5726E+002
