Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap60\Translado60_X=19_#040.dat
Data.................: 27/01/2005
Hora.................: 16:18:17
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.5345E-004	        -2.4835E-005	         1.5545E-004	         4.0233E-007	         2.0890E-007	         3.9742E-007	         1.7081E+002
 2	         1.0593E-002	         2.0855E-003	         1.0796E-002	         8.3742E-003	         1.6490E-003	         1.2753E-005	         5.5691E+000
 3	         4.5840E-001	         6.4664E-001	         7.9264E-001	         4.1846E-001	         5.9031E-001	         2.7188E-003	         1.9822E+002
 4	         1.1537E+000	         1.6363E+001	         1.6404E+001	         1.1296E+000	         1.5851E+001	         5.1826E-001	         2.1492E+001
 5	        -5.9361E+002	        -8.5129E+002	         1.0382E+003	         5.9386E+002	         8.5243E+002	         3.4192E+001	         1.1022E+001
 6	        -1.3235E+004	        -2.6397E+004	         2.9695E+004	         1.4113E+004	         2.7480E+004	         5.8083E+003	         1.9056E+002
 7	         1.4944E+005	         3.7689E+005	         5.8617E+005	         3.7972E+005	         6.8065E+005	         4.5534E+005	         1.8977E+002
 8	         4.3161E+007	         2.1897E+007	         9.4437E+007	         6.5996E+007	         9.2711E+007	         4.6570E+007	         3.3625E+000
 9	        -1.0835E+009	        -1.5021E+009	         9.1118E+009	         4.8483E+009	         9.2579E+009	         2.4311E+009	         6.0217E+000
10	         1.1193E+011	        -7.3156E+010	         1.3964E+012	         1.0724E+012	         1.1463E+012	         1.7037E+011	         3.5668E+002
