Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=3_#024.dat
Data.................: 26/01/2005
Hora.................: 09:46:06
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.7117E-005	        -8.1929E-005	         1.1959E-004	         2.3665E-007	         3.3037E-007	         3.4316E-007	         1.3676E+002
 2	        -2.9678E-004	        -2.2126E-003	         2.2325E-003	         2.3556E-004	         1.7497E-003	         4.3112E-005	         2.2118E+002
 3	        -5.1952E-003	        -9.0795E-003	         1.0547E-002	         4.8547E-003	         8.9526E-003	         3.2022E-003	         2.0074E+001
 4	         9.6912E-002	        -4.8356E-002	         4.5476E-001	         1.9525E-001	         4.9189E-001	         1.5885E-001	         3.5337E+002
 5	        -8.3411E+000	        -4.2255E+000	         3.9349E+001	         1.6332E+001	         4.2237E+001	         1.1713E+001	         5.3732E+000
 6	         9.3113E+001	        -9.1204E+002	         3.7735E+003	         2.1359E+003	         3.9954E+003	         1.7034E+003	         3.4597E+002
 7	        -1.1304E+005	        -1.3023E+004	         5.2744E+005	         3.0364E+005	         5.5418E+005	         2.3212E+005	         9.3887E-001
 8	         5.6869E+006	        -1.0864E+007	         7.2868E+007	         2.5000E+007	         7.8987E+007	         1.5817E+007	         3.5220E+002
 9	        -2.7876E+009	        -6.4379E+008	         9.9462E+009	         7.1234E+009	         9.6127E+009	         4.5413E+009	         1.4450E+000
10	         1.5025E+011	        -5.2539E+010	         9.7372E+011	         5.3774E+011	         9.6966E+011	         2.1772E+011	         3.5807E+002
