Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=-6_#015.dat
Data.................: 26/01/2005
Hora.................: 09:31:50
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.9733E-005	        -6.2744E-005	         1.0949E-004	         2.1306E-007	         2.6852E-007	         2.3414E-007	         1.4504E+002
 2	        -2.5446E-004	        -2.0351E-003	         2.0511E-003	         2.0233E-004	         1.6095E-003	         4.2216E-005	         2.2144E+002
 3	        -3.7081E-003	        -1.0632E-002	         1.1406E-002	         3.7063E-003	         1.1196E-002	         5.4116E-003	         2.3591E+001
 4	         8.8764E-002	         1.1921E-001	         4.9466E-001	         1.6786E-001	         5.9456E-001	         2.8762E-001	         1.3332E+001
 5	        -6.3314E+000	        -1.6439E+001	         4.1530E+001	         8.5759E+000	         5.4692E+001	         3.1408E+001	         1.3787E+001
 6	         8.8305E+002	         3.0877E+003	         5.5480E+003	         2.3609E+003	         6.6152E+003	         3.6067E+003	         1.2340E+001
 7	        -1.6944E+004	        -3.0094E+005	         7.0462E+005	         2.3916E+005	         8.3059E+005	         3.7773E+005	         1.2397E+001
 8	         3.8710E+006	         2.5403E+007	         7.4141E+007	         3.5699E+007	         8.3606E+007	         3.8684E+007	         1.0167E+001
 9	        -1.7680E+009	        -3.5009E+009	         1.0271E+010	         4.7648E+009	         1.1053E+010	         3.8919E+009	         7.0229E+000
10	         6.3496E+010	         2.9761E+011	         1.1603E+012	         4.8478E+011	         1.3291E+012	         5.7467E+011	         7.7956E+000
