Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=14_#002.dat
Data.................: 26/01/2005
Hora.................: 11:10:35
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.3915E-005	        -1.0704E-004	         1.3601E-004	         4.6989E-007	         3.9420E-007	         4.8547E-007	         1.2810E+002
 2	        -3.7146E-004	        -2.4090E-003	         2.4376E-003	         2.9480E-004	         1.9050E-003	         4.3082E-005	         2.2062E+002
 3	        -7.0661E-003	        -6.3738E-003	         1.0388E-002	         6.7313E-003	         8.3829E-003	         4.2914E-003	         1.4017E+001
 4	         1.4571E-003	         3.1945E-002	         5.3461E-001	         2.5364E-001	         5.9731E-001	         2.5333E-001	         2.1847E+001
 5	        -1.8114E+001	         6.7784E+000	         6.1750E+001	         3.3607E+001	         6.5750E+001	         2.7924E+001	         3.5590E+002
 6	         1.0082E+003	        -8.7241E+002	         6.9941E+003	         2.6268E+003	         8.7717E+003	         4.8029E+003	         3.5319E+002
 7	        -8.9607E+004	         1.1435E+005	         7.6413E+005	         3.5066E+005	         8.4424E+005	         3.3107E+005	         3.5258E+002
 8	         2.0131E+007	        -1.9632E+004	         9.1229E+007	         4.1168E+007	         1.0471E+008	         4.8146E+007	         3.5999E+002
 9	        -1.0839E+009	         2.2134E+009	         1.1716E+010	         4.1480E+009	         1.3278E+010	         4.7719E+009	         3.5290E+002
10	         5.1551E+010	        -1.0340E+010	         1.4107E+012	         7.4456E+011	         1.4990E+012	         5.6028E+011	         3.5887E+002
