Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=-18_#003.dat
Data.................: 26/01/2005
Hora.................: 09:10:14
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.2561E-005	        -4.0275E-005	         1.0094E-004	         2.1295E-007	         1.8748E-007	         2.2334E-007	         1.5649E+002
 2	        -2.0300E-004	        -1.7976E-003	         1.8090E-003	         1.6091E-004	         1.4212E-003	         1.8937E-005	         2.2178E+002
 3	        -7.2663E-003	        -1.0228E-002	         1.2631E-002	         6.8263E-003	         9.5484E-003	         1.9858E-003	         1.8203E+001
 4	         1.7221E-001	        -3.2614E-002	         3.3730E-001	         2.4803E-001	         2.9179E-001	         1.1853E-001	         3.5732E+002
 5	        -1.3471E+001	         7.6787E-001	         2.4796E+001	         1.7339E+001	         2.3977E+001	         1.2351E+001	         3.5935E+002
 6	         7.9702E+002	         5.9222E+002	         2.3148E+003	         1.1293E+003	         2.7057E+003	         1.4503E+003	         6.1023E+000
 7	        -1.6492E+003	        -2.3270E+004	         3.3922E+005	         2.6055E+005	         3.5928E+005	         2.3072E+005	         1.2278E+001
 8	        -1.2563E+006	         1.4086E+007	         3.2122E+007	         1.2363E+007	         3.8581E+007	         1.9566E+007	         1.6939E+002
 9	        -5.9576E+008	        -5.9037E+008	         3.3291E+009	         9.8866E+008	         3.8049E+009	         1.3036E+009	         4.9711E+000
10	         1.1632E+011	         1.2500E+011	         4.5938E+011	         2.6365E+011	         5.0551E+011	         2.5478E+011	         4.7060E+000
