Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=4_#025.dat
Data.................: 26/01/2005
Hora.................: 09:47:39
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.6967E-005	        -8.3866E-005	         1.2082E-004	         2.5635E-007	         6.2425E-007	         5.2996E-007	         1.3604E+002
 2	        -2.9184E-004	        -2.2429E-003	         2.2618E-003	         2.3140E-004	         1.7740E-003	         5.4271E-005	         2.2129E+002
 3	        -5.3910E-003	        -8.6193E-003	         1.0754E-002	         5.1120E-003	         9.8710E-003	         4.6974E-003	         1.9325E+001
 4	         1.2982E-001	        -5.2820E-002	         5.9798E-001	         1.5250E-001	         7.1218E-001	         2.9938E-001	         3.5447E+002
 5	        -2.0311E+001	         8.3808E+000	         6.1894E+001	         3.2492E+001	         7.0958E+001	         3.7721E+001	         3.5552E+002
 6	         6.0038E+002	        -1.5156E+003	         8.0740E+003	         3.2609E+003	         9.3870E+003	         4.2211E+003	         3.4860E+002
 7	        -1.6167E+005	         1.1857E+005	         9.7069E+005	         3.1462E+005	         1.1434E+006	         4.8563E+005	         3.5482E+002
 8	         9.0124E+006	        -1.5537E+007	         1.1775E+008	         4.8522E+007	         1.2982E+008	         4.3899E+007	         3.5251E+002
 9	        -1.1468E+009	         1.3797E+009	         1.3407E+010	         6.2854E+009	         1.4441E+010	         4.8793E+009	         3.5441E+002
10	         1.2724E+011	        -1.9257E+011	         1.4382E+012	         6.2064E+011	         1.6058E+012	         6.2048E+011	         3.5435E+002
