Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=11_#005.dat
Data.................: 26/01/2005
Hora.................: 10:16:05
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.4208E-005	        -1.0032E-004	         1.3098E-004	         3.6468E-007	         3.2533E-007	         2.4759E-007	         1.3001E+002
 2	        -3.5871E-004	        -2.3509E-003	         2.3783E-003	         2.8630E-004	         1.8587E-003	         2.6325E-005	         2.2066E+002
 3	        -6.7795E-003	        -7.5305E-003	         1.0550E-002	         6.2747E-003	         7.8791E-003	         2.2573E-003	         1.6001E+001
 4	         1.0130E-001	         1.3757E-001	         3.4901E-001	         2.7055E-001	         3.4521E-001	         2.2186E-001	         1.3409E+001
 5	        -6.8403E+000	        -1.2377E+001	         3.2913E+001	         2.4458E+001	         3.2387E+001	         1.8521E+001	         1.2214E+001
 6	         6.2158E+002	         7.4608E+002	         1.9236E+003	         1.3734E+003	         1.7651E+003	         7.5717E+002	         8.3669E+000
 7	        -1.6485E+005	         1.3437E+004	         3.5660E+005	         1.8956E+005	         3.9358E+005	         1.9174E+005	         3.5933E+002
 8	        -2.8939E+006	        -1.1091E+006	         2.3189E+007	         1.8891E+007	         1.8291E+007	         4.5595E+006	         1.8262E+002
 9	         1.7234E+008	        -3.7234E+008	         4.6813E+009	         3.3644E+009	         4.5402E+009	         2.1361E+009	         1.7276E+002
10	         1.0423E+011	        -7.1988E+010	         3.7989E+011	         2.2258E+011	         3.8958E+011	         1.5142E+011	         3.5654E+002
