Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=1_#022.dat
Data.................: 26/01/2005
Hora.................: 09:42:58
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.7297E-005	        -7.7772E-005	         1.1692E-004	         1.8843E-007	         4.2092E-007	         3.4045E-007	         1.3830E+002
 2	        -2.9817E-004	        -2.1681E-003	         2.1886E-003	         2.3576E-004	         1.7144E-003	         3.3074E-005	         2.2108E+002
 3	        -4.0286E-003	        -9.3753E-003	         1.0229E-002	         3.8528E-003	         9.1045E-003	         3.2130E-003	         2.2249E+001
 4	        -4.6795E-002	         4.9113E-002	         3.9888E-001	         2.0344E-001	         4.1374E-001	         1.2299E-001	         1.6840E+002
 5	        -1.5701E+001	         1.2489E+001	         4.2868E+001	         2.1672E+001	         4.2873E+001	         1.0551E+001	         3.5230E+002
 6	         1.1353E+003	        -8.9148E+001	         5.0516E+003	         1.9622E+003	         5.8103E+003	         2.4457E+003	         3.5925E+002
 7	        -1.2888E+005	        -1.0823E+005	         5.7682E+005	         3.2394E+005	         6.2209E+005	         2.8477E+005	         5.7176E+000
 8	         3.2170E+006	        -1.8197E+007	         7.4370E+007	         2.9480E+007	         7.9354E+007	         1.7490E+007	         3.5000E+002
 9	        -7.8229E+008	         1.4949E+009	         9.0987E+009	         4.7503E+009	         9.1615E+009	         1.8467E+009	         3.5307E+002
10	         3.5326E+010	        -3.3342E+011	         1.1008E+012	         6.3762E+011	         1.1458E+012	         4.6749E+011	         3.5160E+002
