Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=8_#002.dat
Data.................: 26/01/2005
Hora.................: 10:11:18
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.5665E-005	        -9.3037E-005	         1.2647E-004	         1.5173E-007	         5.1063E-007	         4.5876E-007	         1.3264E+002
 2	        -3.2611E-004	        -2.3103E-003	         2.3333E-003	         2.5836E-004	         1.8270E-003	         4.3435E-005	         2.2098E+002
 3	        -6.6350E-003	        -7.9037E-003	         1.0840E-002	         6.3467E-003	         8.8270E-003	         3.9619E-003	         1.6662E+001
 4	         1.0008E-002	        -1.4103E-003	         4.1911E-001	         8.1032E-002	         4.9781E-001	         1.8667E-001	         3.5799E+002
 5	        -1.0971E+001	         5.7560E+000	         5.8562E+001	         2.3826E+001	         6.2775E+001	         1.6118E+001	         3.5446E+002
 6	         1.1426E+003	        -4.4807E+002	         6.2527E+003	         2.4244E+003	         6.7746E+003	         1.7933E+003	         3.5643E+002
 7	        -1.5083E+005	         4.6190E+004	         7.8698E+005	         2.6540E+005	         8.5751E+005	         1.8983E+005	         3.5757E+002
 8	        -3.5299E+006	        -3.9439E+006	         8.9585E+007	         3.5221E+007	         9.6695E+007	         2.3727E+007	         1.8602E+002
 9	        -2.4059E+008	        -3.6461E+008	         1.1117E+010	         4.7845E+009	         1.1834E+010	         2.9107E+009	         6.2868E+000
10	         1.2502E+011	        -7.3965E+010	         1.1720E+012	         6.6914E+011	         1.1796E+012	         3.5363E+011	         3.5694E+002
