Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=-9_#012.dat
Data.................: 26/01/2005
Hora.................: 09:26:38
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.9913E-005	        -5.7465E-005	         1.0671E-004	         1.8244E-007	         1.7529E-007	         1.2758E-007	         1.4742E+002
 2	        -2.5874E-004	        -1.9627E-003	         1.9798E-003	         2.0537E-004	         1.5519E-003	         2.4798E-005	         2.2125E+002
 3	        -4.4469E-003	        -1.0789E-002	         1.1708E-002	         4.5021E-003	         1.0175E-002	         3.0335E-003	         2.2534E+001
 4	         2.1081E-001	        -1.4441E-001	         3.4015E-001	         2.3007E-001	         2.9549E-001	         1.2656E-001	         3.5140E+002
 5	        -1.9968E+001	        -8.4065E+000	         3.1874E+001	         2.8486E+001	         2.2515E+001	         1.2878E+001	         4.5662E+000
 6	         2.8387E+002	         1.9502E+003	         3.7467E+003	         1.1935E+003	         4.1164E+003	         1.2774E+003	         1.3620E+001
 7	        -1.0324E+005	        -3.4223E+003	         3.1539E+005	         1.8353E+005	         3.6154E+005	         2.0485E+005	         2.7122E-001
 8	         3.0470E+007	        -7.1376E+006	         6.2336E+007	         3.9912E+007	         5.9576E+007	         2.0928E+007	         3.5835E+002
 9	        -2.3396E+009	         9.0708E+008	         4.4517E+009	         3.8534E+009	         4.3114E+009	         3.0886E+009	         3.5765E+002
10	         7.3040E+010	        -5.2945E+010	         5.2174E+011	         2.9109E+011	         6.3438E+011	         3.8460E+011	         3.5641E+002
