Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=16_#004.dat
Data.................: 26/01/2005
Hora.................: 11:13:41
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.2897E-005	        -1.1199E-004	         1.3933E-004	         2.8052E-007	         5.4110E-007	         4.9007E-007	         1.2651E+002
 2	        -4.0763E-004	        -2.4422E-003	         2.4760E-003	         3.2245E-004	         1.9313E-003	         4.4206E-005	         2.2026E+002
 3	        -8.0627E-003	        -6.2747E-003	         1.1220E-002	         7.4931E-003	         8.4097E-003	         3.6040E-003	         1.2630E+001
 4	         3.2338E-002	         1.0531E-002	         4.8152E-001	         1.6878E-001	         6.7667E-001	         4.4373E-001	         4.5093E+000
 5	        -1.7546E+001	         1.2388E+001	         6.3168E+001	         2.1895E+001	         6.8788E+001	         1.8405E+001	         3.5296E+002
 6	         2.0265E+003	        -6.5431E+002	         7.5558E+003	         3.7143E+003	         8.7962E+003	         4.5553E+003	         3.5702E+002
 7	        -1.7180E+005	         4.4178E+004	         9.6657E+005	         4.6689E+005	         1.0436E+006	         3.8060E+005	         3.5794E+002
 8	         8.9679E+006	        -1.2561E+007	         9.7636E+007	         3.9791E+007	         1.1776E+008	         5.9773E+007	         3.5319E+002
 9	        -2.1189E+009	         1.4576E+009	         1.2680E+010	         6.5008E+009	         1.3882E+010	         5.9070E+009	         3.5616E+002
10	         6.9321E+010	        -2.6754E+011	         1.3487E+012	         6.3707E+011	         1.4307E+012	         4.3433E+011	         3.5245E+002
