Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=-1_#020.dat
Data.................: 26/01/2005
Hora.................: 09:39:35
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.8345E-005	        -7.2992E-005	         1.1460E-004	         2.1015E-007	         2.7962E-007	         1.8521E-007	         1.4044E+002
 2	        -2.6535E-004	        -2.1406E-003	         2.1570E-003	         2.1006E-004	         1.6929E-003	         4.6204E-005	         2.2147E+002
 3	        -4.3206E-003	        -9.1557E-003	         1.0265E-002	         4.4014E-003	         9.3525E-003	         4.2244E-003	         2.1579E+001
 4	         1.3745E-001	        -2.2362E-002	         4.6447E-001	         1.8310E-001	         5.7226E-001	         3.1210E-001	         3.5769E+002
 5	        -1.3086E+001	        -2.6197E+000	         5.5566E+001	         2.8518E+001	         6.1817E+001	         2.8631E+001	         2.2641E+000
 6	         8.2111E+002	         1.3066E+003	         6.7332E+003	         1.5038E+003	         8.2018E+003	         3.6548E+003	         9.6423E+000
 7	        -7.1560E+004	        -8.9983E+004	         7.9750E+005	         4.5376E+005	         8.1385E+005	         2.7497E+005	         7.3580E+000
 8	         8.4234E+006	         1.5115E+007	         8.3758E+007	         5.4156E+007	         7.9809E+007	         2.4083E+007	         7.6088E+000
 9	        -1.1648E+009	        -2.3619E+009	         1.0667E+010	         6.1914E+009	         1.1111E+010	         4.5290E+009	         7.0832E+000
10	         2.4685E+011	         2.1311E+011	         1.2849E+012	         7.2071E+011	         1.3518E+012	         5.4432E+011	         4.0805E+000
