Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=15_#003.dat
Data.................: 26/01/2005
Hora.................: 11:12:08
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.3400E-005	        -1.0950E-004	         1.3764E-004	         2.1620E-007	         5.4701E-007	         3.7513E-007	         1.2730E+002
 2	        -3.9163E-004	        -2.4333E-003	         2.4647E-003	         3.1027E-004	         1.9245E-003	         5.4562E-005	         2.2043E+002
 3	        -7.6345E-003	        -5.7808E-003	         1.0835E-002	         7.0777E-003	         8.5146E-003	         3.7479E-003	         1.2378E+001
 4	        -4.2013E-002	         5.2865E-002	         6.4202E-001	         2.1740E-001	         7.5067E-001	         3.1140E-001	         1.6712E+002
 5	        -1.7954E+001	         1.0149E+001	         5.9482E+001	         2.0212E+001	         7.1766E+001	         3.5251E+001	         3.5410E+002
 6	        -2.0730E+002	        -1.1568E+003	         7.8765E+003	         2.0275E+003	         9.5286E+003	         4.2005E+003	         1.9331E+002
 7	        -7.0069E+004	         1.4159E+005	         8.9892E+005	         3.2813E+005	         1.0682E+006	         4.9297E+005	         3.5090E+002
 8	        -1.9632E+006	        -1.7951E+007	         9.6412E+007	         4.2708E+007	         1.1042E+008	         4.9481E+007	         1.9047E+002
 9	        -1.1368E+009	         1.2918E+009	         1.1944E+010	         4.0936E+009	         1.4355E+010	         6.7015E+009	         3.5459E+002
10	         1.5614E+011	        -1.3695E+011	         1.4682E+012	         6.7939E+011	         1.6516E+012	         7.0722E+011	         3.5587E+002
