Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=-15_#006.dat
Data.................: 26/01/2005
Hora.................: 09:15:23
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.1856E-005	        -4.5458E-005	         1.0249E-004	         1.7777E-007	         1.3516E-007	         2.0372E-007	         1.5367E+002
 2	        -2.1571E-004	        -1.8584E-003	         1.8709E-003	         1.7159E-004	         1.4692E-003	         5.9094E-006	         2.2169E+002
 3	        -6.2309E-003	        -9.6975E-003	         1.1600E-002	         5.8405E-003	         8.8805E-003	         3.5054E-004	         1.9093E+001
 4	         1.7359E-001	        -5.0224E-003	         1.9539E-001	         1.8694E-001	         8.5912E-002	         6.3468E-002	         3.5959E+002
 5	        -1.2463E+001	         9.4174E+000	         1.8200E+001	         2.2568E+001	         1.3785E+001	         1.8610E+001	         3.5259E+002
 6	         6.0652E+002	         6.1936E+002	         2.1613E+003	         1.4946E+003	         2.0413E+003	         8.4742E+002	         7.6001E+000
 7	        -4.4836E+004	        -5.5600E+004	         2.3880E+005	         1.6216E+005	         2.4304E+005	         1.2245E+005	         7.3025E+000
 8	         8.7552E+006	         5.0550E+006	         1.9501E+007	         1.6180E+007	         1.5178E+007	         5.7253E+006	         3.7501E+000
 9	        -1.6474E+009	         6.3977E+006	         2.9535E+009	         3.4336E+009	         2.1290E+009	         2.4074E+009	         3.5998E+002
10	         4.1537E+010	        -6.2208E+010	         2.4945E+011	         1.8695E+011	         2.4030E+011	         1.2496E+011	         3.5437E+002
