Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=-4_#017.dat
Data.................: 26/01/2005
Hora.................: 09:34:56
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.9080E-005	        -6.6667E-005	         1.1126E-004	         2.2068E-007	         2.7516E-007	         2.2076E-007	         1.4319E+002
 2	        -2.4824E-004	        -2.0842E-003	         2.0990E-003	         1.9682E-004	         1.6480E-003	         3.1566E-005	         2.2160E+002
 3	        -3.8659E-003	        -8.1435E-003	         9.1351E-003	         3.7536E-003	         8.3794E-003	         3.7216E-003	         2.1535E+001
 4	         1.4984E-001	        -5.7975E-002	         4.3820E-001	         2.3085E-001	         4.4587E-001	         1.4186E-001	         3.5471E+002
 5	        -1.8092E+001	         5.7091E+000	         4.5175E+001	         2.4662E+001	         4.4882E+001	         1.2715E+001	         3.5650E+002
 6	         1.4592E+003	        -6.0215E+002	         4.3857E+003	         2.4463E+003	         4.7021E+003	         2.1378E+003	         3.5626E+002
 7	        -1.2064E+005	         1.6374E+005	         6.9066E+005	         3.4831E+005	         7.3141E+005	         2.5961E+005	         3.5234E+002
 8	         7.8295E+006	        -1.3525E+007	         5.3056E+007	         2.0550E+007	         6.2365E+007	         2.8830E+007	         3.5251E+002
 9	        -1.7176E+009	         1.4650E+009	         8.6883E+009	         3.5306E+009	         9.6898E+009	         3.5648E+009	         3.5550E+002
10	         2.9459E+011	        -3.8599E+011	         9.8496E+011	         4.2611E+011	         1.1678E+012	         6.0183E+011	         3.5474E+002
