Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=6_#027.dat
Data.................: 26/01/2005
Hora.................: 09:50:45
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.6147E-005	        -8.8461E-005	         1.2348E-004	         1.9567E-007	         3.1453E-007	         3.4102E-007	         1.3424E+002
 2	        -3.1278E-004	        -2.2769E-003	         2.2983E-003	         2.4738E-004	         1.8004E-003	         3.2976E-005	         2.2109E+002
 3	        -5.7644E-003	        -8.6558E-003	         1.0559E-002	         5.3169E-003	         8.5498E-003	         2.6581E-003	         1.8779E+001
 4	         3.0917E-002	        -2.2747E-002	         4.0739E-001	         1.2285E-001	         5.0184E-001	         2.4482E-001	         3.5091E+002
 5	        -1.5400E+001	        -9.4241E-001	         4.4117E+001	         2.5400E+001	         4.2106E+001	         6.6878E+000	         7.0036E-001
 6	         8.0398E+002	        -6.9746E+002	         4.9909E+003	         1.9665E+003	         5.7121E+003	         2.3654E+003	         3.5318E+002
 7	        -1.5478E+005	         6.3753E+004	         5.0451E+005	         1.6432E+005	         5.9429E+005	         2.5890E+005	         3.5680E+002
 8	         1.5082E+007	        -8.1825E+006	         6.6094E+007	         3.4014E+007	         7.0165E+007	         2.5801E+007	         3.5644E+002
 9	        -6.7587E+008	         1.0994E+009	         7.0908E+009	         3.2826E+009	         7.6116E+009	         2.4686E+009	         3.5351E+002
10	         1.3492E+011	        -2.5064E+011	         8.8187E+011	         3.8523E+011	         1.0101E+012	         4.5466E+011	         3.5383E+002
