Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=-8_#013.dat
Data.................: 26/01/2005
Hora.................: 09:28:29
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.0289E-005	        -5.8867E-005	         1.0778E-004	         1.8688E-007	         1.0616E-007	         1.9743E-007	         1.4690E+002
 2	        -2.5335E-004	        -1.9882E-003	         2.0043E-003	         2.0045E-004	         1.5720E-003	         2.1634E-005	         2.2137E+002
 3	        -4.5090E-003	        -9.7719E-003	         1.0808E-002	         4.4417E-003	         8.9976E-003	         1.7082E-003	         2.1743E+001
 4	         1.2519E-001	         3.7272E-002	         3.0935E-001	         1.7113E-001	         3.1014E-001	         1.0577E-001	         4.1448E+000
 5	        -1.4084E+001	        -6.3122E+000	         2.7926E+001	         1.6848E+001	         2.5666E+001	         5.2280E+000	         4.8281E+000
 6	         6.3973E+002	         1.7786E+003	         2.4974E+003	         1.3470E+003	         2.7876E+003	         1.5917E+003	         1.1703E+001
 7	        -1.8683E+004	        -1.6430E+004	         3.6327E+005	         1.7917E+005	         5.0339E+005	         3.4736E+005	         5.9040E+000
 8	        -4.0979E+006	        -3.9044E+006	         4.8777E+007	         3.2890E+007	         4.9169E+007	         2.3031E+007	         1.8545E+002
 9	        -1.0192E+009	        -8.9827E+008	         5.1296E+009	         2.2021E+009	         5.5045E+009	         1.5855E+009	         4.5991E+000
10	         1.3249E+011	         1.3091E+011	         3.9218E+011	         2.2692E+011	         4.3607E+011	         2.3181E+011	         4.4657E+000
