Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=18_#006.dat
Data.................: 26/01/2005
Hora.................: 11:17:02
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.1969E-005	        -1.1700E-004	         1.4286E-004	         2.2372E-007	         3.7355E-007	         2.2398E-007	         1.2501E+002
 2	        -4.1791E-004	        -2.4735E-003	         2.5086E-003	         3.3073E-004	         1.9559E-003	         3.8284E-005	         2.2021E+002
 3	        -9.5080E-003	        -6.4847E-003	         1.1971E-002	         8.7407E-003	         7.2124E-003	         2.1179E-003	         1.1432E+001
 4	        -4.6190E-002	         1.1398E-001	         4.2985E-001	         6.7723E-002	         5.4834E-001	         2.8111E-001	         1.6301E+002
 5	        -1.6475E+001	         8.1991E+000	         5.4841E+001	         2.5426E+001	         5.6149E+001	         1.1156E+001	         3.5471E+002
 6	         1.8877E+003	         7.7965E+002	         6.5577E+003	         2.7265E+003	         7.0150E+003	         1.9388E+003	         3.7402E+000
 7	        -1.2156E+005	        -1.6960E+004	         7.5148E+005	         2.7271E+005	         8.0841E+005	         1.5711E+005	         1.1347E+000
 8	         4.1620E+006	        -7.1108E+006	         8.3403E+007	         3.4800E+007	         8.7112E+007	         1.0726E+007	         3.5254E+002
 9	        -2.7936E+008	         7.8948E+008	         1.1256E+010	         5.4847E+009	         1.1594E+010	         2.4955E+009	         3.5217E+002
10	        -2.0092E+010	        -2.7010E+010	         1.2065E+012	         5.3811E+011	         1.2671E+012	         2.7518E+011	         1.8534E+002
