Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=20_#008.dat
Data.................: 26/01/2005
Hora.................: 11:21:51
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.1626E-005	        -1.2158E-004	         1.4644E-004	         1.6083E-007	         2.1920E-007	         2.0133E-007	         1.2388E+002
 2	        -4.5406E-004	        -2.4807E-003	         2.5219E-003	         3.5910E-004	         1.9613E-003	         2.7786E-005	         2.1981E+002
 3	        -9.9336E-003	        -7.0087E-003	         1.2199E-002	         9.1180E-003	         6.6452E-003	         1.6890E-003	         1.1735E+001
 4	        -9.3412E-002	         6.1209E-002	         2.8612E-001	         1.6491E-001	         2.9292E-001	         1.2069E-001	         1.7169E+002
 5	        -1.9833E+001	        -7.1494E+000	         3.0133E+001	         2.2932E+001	         2.6034E+001	         1.3409E+001	         3.9647E+000
 6	         2.5574E+002	         1.4505E+003	         3.3968E+003	         1.5756E+003	         3.8173E+003	         1.7560E+003	         1.3333E+001
 7	        -1.5670E+005	        -7.6904E+004	         4.6569E+005	         2.9393E+005	         4.5583E+005	         1.6891E+005	         3.7343E+000
 8	         6.3755E+006	         1.8442E+007	         4.3840E+007	         2.9820E+007	         4.6091E+007	         2.5897E+007	         8.8662E+000
 9	         4.9082E+008	        -7.8594E+008	         5.3946E+009	         2.2668E+009	         6.0287E+009	         2.2859E+009	         1.7355E+002
10	         1.4144E+011	        -1.7667E+010	         7.0928E+011	         4.1420E+011	         7.0712E+011	         2.1274E+011	         3.5929E+002
