Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=13_#001.dat
Data.................: 26/01/2005
Hora.................: 11:09:03
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.3547E-005	        -1.0508E-004	         1.3424E-004	         3.6984E-007	         6.1306E-007	         5.7953E-007	         1.2849E+002
 2	        -3.7159E-004	        -2.3872E-003	         2.4161E-003	         2.9425E-004	         1.8881E-003	         5.5170E-005	         2.2058E+002
 3	        -8.2810E-003	        -7.3069E-003	         1.1863E-002	         7.6256E-003	         8.9319E-003	         3.5829E-003	         1.3808E+001
 4	         1.4410E-001	         7.1967E-002	         5.1900E-001	         2.0408E-001	         6.4268E-001	         3.5508E-001	         6.6345E+000
 5	        -1.8139E+001	        -1.4970E+000	         6.1545E+001	         2.4981E+001	         7.7100E+001	         4.3778E+001	         9.4358E-001
 6	         1.5721E+003	         1.8441E+003	         6.7504E+003	         1.7324E+003	         8.6968E+003	         4.7853E+003	         8.2586E+000
 7	        -2.2297E+005	         1.7860E+004	         7.4577E+005	         3.1116E+005	         9.5275E+005	         5.6414E+005	         3.5935E+002
 8	         1.0173E+007	         4.6101E+006	         9.4083E+007	         2.7546E+007	         1.1946E+008	         6.3133E+007	         3.0473E+000
 9	        -8.8176E+008	         1.4002E+009	         1.0856E+010	         4.1908E+009	         1.2491E+010	         5.1620E+009	         3.5358E+002
10	        -3.5209E+010	         1.4227E+011	         1.4480E+012	         5.6418E+011	         1.7082E+012	         7.8628E+011	         1.7239E+002
