Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=9_#003.dat
Data.................: 26/01/2005
Hora.................: 10:12:51
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.4899E-005	        -9.5653E-005	         1.2790E-004	         1.9822E-007	         5.4481E-007	         4.8366E-007	         1.3159E+002
 2	        -3.4113E-004	        -2.3125E-003	         2.3376E-003	         2.7020E-004	         1.8289E-003	         5.0223E-005	         2.2080E+002
 3	        -6.8146E-003	        -8.1971E-003	         1.1648E-002	         6.4848E-003	         9.7721E-003	         3.9118E-003	         1.6754E+001
 4	        -6.0849E-003	         3.0845E-002	         5.3627E-001	         1.8532E-001	         6.8167E-001	         3.7396E-001	         1.6029E+002
 5	        -3.2160E+001	         6.6619E+000	         6.5542E+001	         3.9875E+001	         6.8859E+001	         3.5093E+001	         3.5766E+002
 6	         1.3649E+003	         8.4113E+001	         6.7676E+003	         2.1596E+003	         8.8773E+003	         5.1585E+003	         5.8775E-001
 7	        -1.9305E+005	         1.0001E+005	         7.6080E+005	         3.5085E+005	         9.2107E+005	         5.0634E+005	         3.5609E+002
 8	         8.2076E+006	        -1.0470E+007	         1.0352E+008	         4.9126E+007	         1.2164E+008	         6.1983E+007	         3.5351E+002
 9	        -3.0354E+008	        -5.2673E+008	         1.2283E+010	         6.0035E+009	         1.3130E+010	         4.4618E+009	         6.6718E+000
10	         1.6496E+011	         1.9627E+011	         1.4095E+012	         7.8500E+011	         1.4963E+012	         6.1640E+011	         4.9954E+000
