Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap200\Translado200_X=10_#004.dat
Data.................: 26/01/2005
Hora.................: 10:14:30
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.4859E-005	        -9.7422E-005	         1.2920E-004	         4.8303E-007	         2.7011E-007	         4.8873E-007	         1.3106E+002
 2	        -3.2070E-004	        -2.3384E-003	         2.3603E-003	         2.5404E-004	         1.8488E-003	         1.7809E-005	         2.2110E+002
 3	        -7.6767E-003	        -7.8025E-003	         1.1193E-002	         7.0842E-003	         7.7733E-003	         1.9812E-003	         1.5155E+001
 4	         7.1491E-002	         1.0902E-001	         2.6099E-001	         1.3365E-001	         2.9539E-001	         1.5900E-001	         1.4186E+001
 5	        -9.9759E+000	        -3.3242E+000	         2.7386E+001	         1.0761E+001	         3.3962E+001	         1.8957E+001	         3.6858E+000
 6	         8.9228E+002	        -6.1381E+002	         2.7868E+003	         1.2553E+003	         3.1448E+003	         1.4150E+003	         3.5425E+002
 7	        -2.0016E+005	         1.8283E+004	         4.5080E+005	         3.2594E+005	         4.3935E+005	         2.2903E+005	         3.5925E+002
 8	         6.0612E+006	        -6.1847E+006	         4.6143E+007	         2.4680E+007	         5.2585E+007	         2.6917E+007	         3.5430E+002
 9	        -2.2888E+009	        -2.1833E+009	         4.5955E+009	         3.2056E+009	         5.3232E+009	         3.6884E+009	         4.8499E+000
10	         1.1820E+011	         6.1212E+010	         6.6594E+011	         3.9036E+011	         7.0884E+011	         3.2046E+011	         2.7378E+000
