Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=-20_#001.dat
Data.................: 02/02/2005
Hora.................: 10:02:43
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.3024E-005	        -2.5936E-004	         2.7232E-004	         2.4007E-007	         5.1425E-007	         4.4669E-007	         1.0775E+002
 2	         2.8321E-003	         2.9957E-002	         3.0090E-002	         2.2391E-003	         2.3683E-002	         5.4816E-005	         4.2300E+001
 3	         1.8803E-001	        -8.1557E-001	         8.3696E-001	         1.7166E-001	         7.4452E-001	         4.7072E-003	         1.5433E+002
 4	        -3.4330E+001	        -2.2456E+001	         4.1027E+001	         3.3243E+001	         2.1763E+001	         7.8253E-001	         1.8830E+002
 5	         1.2640E+003	         2.2832E+003	         2.6102E+003	         1.2645E+003	         2.2844E+003	         6.1335E+001	         1.9221E+002
 6	         4.6301E+004	        -2.5328E+004	         5.3093E+004	         4.7310E+004	         2.6821E+004	         3.7851E+003	         3.5522E+002
 7	        -3.9831E+006	        -4.9257E+006	         6.3584E+006	         4.1416E+006	         5.1881E+006	         8.3615E+005	         7.2914E+000
 8	        -1.9781E+007	         9.9350E+007	         1.1773E+008	         7.9296E+007	         1.2731E+008	         8.2299E+007	         1.7016E+002
 9	         9.0964E+009	        -5.7122E+008	         1.3814E+010	         1.2326E+010	         9.4941E+009	         3.8832E+009	         1.7960E+002
10	         3.5346E+011	        -2.6725E+010	         1.7328E+012	         1.0281E+012	         1.7648E+012	         6.5874E+011	         3.5957E+002
