Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=-8_#013.dat
Data.................: 02/02/2005
Hora.................: 10:21:55
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1307E-004	        -1.7002E-005	         1.1434E-004	         5.7799E-007	         5.5826E-007	         6.0399E-007	         1.7145E+002
 2	         8.1072E-004	         1.0616E-002	         1.0647E-002	         6.4212E-004	         8.3931E-003	         5.0863E-005	         4.2817E+001
 3	        -1.2614E-001	        -7.5043E-001	         7.6097E-001	         1.1534E-001	         6.8512E-001	         1.0900E-002	         2.6820E+001
 4	         9.7908E-001	         2.2470E-001	         1.2561E+000	         1.0344E+000	         8.5135E-001	         3.7139E-001	         3.2314E+000
 5	        -2.3428E+000	        -4.9671E+002	         4.9776E+002	         3.5252E+001	         5.0382E+002	         8.4001E+001	         1.7946E+001
 6	         5.1078E+003	         2.6332E+004	         2.7555E+004	         9.0367E+003	         2.7437E+004	         5.9316E+003	         1.3170E+001
 7	         7.9473E+005	         1.6432E+006	         1.8576E+006	         9.4386E+005	         1.7821E+006	         5.9038E+005	         1.8917E+002
 8	        -1.2004E+007	        -1.2665E+008	         1.9654E+008	         8.5579E+007	         2.2612E+008	         1.1269E+008	         1.9057E+002
 9	         1.4663E+008	        -1.0068E+009	         1.4586E+010	         9.3143E+009	         1.6377E+010	         9.4423E+009	         1.7092E+002
10	         9.0899E+011	         9.4437E+011	         1.8482E+012	         1.3122E+012	         1.8940E+012	         1.1197E+012	         4.6094E+000
