Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=15_#003.dat
Data.................: 02/02/2005
Hora.................: 11:05:28
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1085E-004	        -1.0657E-004	         1.5377E-004	         4.9187E-007	         3.4226E-007	         5.0691E-007	         1.3613E+002
 2	         4.9949E-003	        -7.8852E-003	         9.3342E-003	         3.9490E-003	         6.2339E-003	         3.1042E-005	         3.3118E+002
 3	         7.6047E-001	         8.7719E-001	         1.1609E+000	         6.9423E-001	         8.0076E-001	         4.2650E-003	         1.9636E+002
 4	         4.3215E+001	         7.7495E+001	         8.8730E+001	         4.1843E+001	         7.5034E+001	         1.8174E-001	         1.5213E+001
 5	         6.0737E+002	         1.0310E+003	         1.1966E+003	         6.0785E+002	         1.0313E+003	         3.3585E+001	         1.9190E+002
 6	        -7.1931E+004	        -9.0805E+004	         1.1585E+005	         7.3530E+004	         9.2853E+004	         6.8976E+003	         1.8860E+002
 7	        -4.9903E+006	        -5.9259E+006	         7.7549E+006	         5.1787E+006	         6.1717E+006	         6.7328E+005	         7.1284E+000
 8	         5.3096E+007	        -4.6887E+007	         9.5121E+007	         7.6680E+007	         7.7267E+007	         3.6388E+007	         3.5482E+002
 9	         8.6715E+009	         1.6041E+010	         1.9438E+010	         9.3385E+009	         1.9820E+010	         7.3437E+009	         1.8685E+002
10	         6.6994E+011	         1.0270E+011	         1.4550E+012	         1.4247E+012	         8.9397E+011	         4.8981E+011	         8.7156E-001
