Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=6_#027.dat
Data.................: 02/02/2005
Hora.................: 10:44:50
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0441E-004	        -1.1941E-005	         1.0509E-004	         4.3164E-007	         5.6881E-007	         4.5113E-007	         1.7348E+002
 2	        -1.0641E-003	        -9.3441E-003	         9.4045E-003	         8.4224E-004	         7.3872E-003	         2.6619E-005	         2.2175E+002
 3	         7.2675E-002	        -4.9697E-001	         5.0228E-001	         6.6467E-002	         4.5370E-001	         4.8529E-003	         1.5277E+002
 4	         1.1994E+001	         2.6282E+001	         2.8891E+001	         1.1624E+001	         2.5451E+001	         5.1885E-001	         1.6368E+001
 5	         4.3404E+002	         1.0516E+003	         1.1380E+003	         4.3576E+002	         1.0519E+003	         3.2859E+001	         1.9351E+002
 6	         2.0064E+004	         2.0042E+004	         2.8452E+004	         2.0683E+004	         2.0623E+004	         2.9534E+003	         7.4947E+000
 7	         5.7468E+005	         8.5206E+005	         1.0681E+006	         8.0042E+005	         9.5308E+005	         5.5818E+005	         1.8800E+002
 8	         1.3130E+007	         8.3448E+006	         8.8616E+007	         6.4016E+007	         9.7417E+007	         6.1724E+007	         4.0548E+000
 9	        -1.3844E+009	        -6.6712E+009	         7.3484E+009	         3.4819E+009	         7.9531E+009	         3.7848E+009	         8.6974E+000
10	        -1.3374E+011	        -8.8037E+010	         1.0899E+012	         1.4405E+012	         4.5226E+011	         8.9327E+011	         1.8334E+002
