Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=-6_#015.dat
Data.................: 02/02/2005
Hora.................: 10:25:39
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1459E-004	         1.4800E-006	         1.1460E-004	         2.9582E-007	         1.7526E-007	         2.9639E-007	         1.8074E+002
 2	         2.7551E-004	         7.6530E-003	         7.6580E-003	         2.1987E-004	         6.0504E-003	         4.2792E-005	         4.3969E+001
 3	        -1.2116E-001	        -7.6427E-001	         7.7382E-001	         1.1064E-001	         6.9768E-001	         2.2142E-003	         2.6997E+001
 4	         1.0149E+000	        -2.3905E+000	         2.6277E+000	         1.1321E+000	         2.3400E+000	         4.8356E-001	         3.4325E+002
 5	         2.0167E+001	        -1.1250E+002	         1.2242E+002	         3.3673E+001	         1.2390E+002	         3.1920E+001	         1.6403E+002
 6	         1.3202E+004	         4.1759E+004	         4.3939E+004	         1.3999E+004	         4.2747E+004	         3.0821E+003	         1.2076E+001
 7	        -1.1796E+004	         3.3924E+005	         7.1942E+005	         4.8222E+005	         7.2466E+005	         3.6235E+005	         3.4743E+002
 8	        -5.8422E+007	        -1.0448E+008	         1.3049E+008	         8.2749E+007	         1.2802E+008	         6.4740E+007	         1.8760E+002
 9	        -1.5315E+009	         1.2239E+009	         9.4715E+009	         5.8871E+009	         9.0990E+009	         2.4181E+009	         3.5571E+002
10	         1.8175E+011	        -6.9352E+011	         1.6084E+012	         7.0919E+011	         1.8248E+012	         8.1447E+011	         3.5247E+002
