Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=-11_#010.dat
Data.................: 02/02/2005
Hora.................: 10:17:08
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0934E-004	        -5.6283E-005	         1.2298E-004	         3.8410E-007	         4.4927E-007	         3.5379E-007	         1.5276E+002
 2	         1.6749E-003	         1.5021E-002	         1.5114E-002	         1.3242E-003	         1.1875E-002	         4.7569E-005	         4.1819E+001
 3	        -1.3414E-001	        -7.7519E-001	         7.8672E-001	         1.2248E-001	         7.0766E-001	         3.1935E-003	         2.6728E+001
 4	         5.0901E-001	         6.8725E+000	         6.8926E+000	         5.1200E-001	         6.6605E+000	         2.8379E-001	         2.1441E+001
 5	         1.2100E+002	        -6.0145E+002	         6.1448E+002	         1.2730E+002	         6.0459E+002	         6.2010E+001	         1.6428E+002
 6	        -2.4047E+004	        -2.1103E+004	         3.2289E+004	         2.5028E+004	         2.2352E+004	         6.0063E+003	         1.8688E+002
 7	         1.9518E+006	         3.1492E+006	         3.7350E+006	         2.1358E+006	         3.4705E+006	         1.2728E+006	         1.8832E+002
 8	        -1.5887E+006	        -3.3815E+007	         6.8701E+007	         2.6264E+007	         8.3624E+007	         4.4296E+007	         1.9091E+002
 9	        -2.5523E+009	        -8.1207E+009	         8.7386E+009	         4.5400E+009	         1.2891E+010	         1.0070E+010	         8.0613E+000
10	         3.0645E+011	         6.2468E+010	         1.4393E+012	         9.6262E+011	         1.6131E+012	         9.7552E+011	         1.1521E+000
