Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=-10_#011.dat
Data.................: 02/02/2005
Hora.................: 10:18:43
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1087E-004	        -4.1711E-005	         1.1846E-004	         4.1590E-007	         2.4579E-007	         4.2070E-007	         1.5938E+002
 2	         1.3749E-003	         1.3509E-002	         1.3579E-002	         1.0875E-003	         1.0680E-002	         3.8691E-005	         4.2094E+001
 3	        -1.3640E-001	        -7.6044E-001	         7.7258E-001	         1.2453E-001	         6.9421E-001	         5.6511E-003	         2.6610E+001
 4	         7.4456E-001	         4.3197E+000	         4.4044E+000	         8.4933E-001	         4.1914E+000	         2.1200E-001	         2.0055E+001
 5	         1.2508E+000	        -5.9330E+002	         5.9416E+002	         3.6424E+001	         5.9577E+002	         5.4674E+001	         1.6202E+002
 6	        -1.7005E+004	        -1.0936E+003	         1.7932E+004	         1.7837E+004	         6.1388E+003	         3.7928E+003	         1.8061E+002
 7	         1.4634E+006	         3.1749E+006	         3.5121E+006	         1.5544E+006	         3.3068E+006	         3.3906E+005	         1.8932E+002
 8	        -9.9869E+006	        -6.7805E+006	         8.4269E+007	         6.1262E+007	         7.6385E+007	         2.7088E+007	         1.8427E+002
 9	        -8.8395E+009	        -1.1287E+010	         1.5639E+010	         9.8598E+009	         1.4742E+010	         6.1121E+009	         5.7703E+000
10	         3.8757E+011	         3.3975E+011	         1.0919E+012	         8.3778E+011	         1.0606E+012	         6.0805E+011	         4.1239E+000
