Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=10_#031.dat
Data.................: 02/02/2005
Hora.................: 10:51:20
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0090E-004	        -5.4783E-005	         1.1481E-004	         5.1945E-007	         3.5397E-007	         4.1856E-007	         1.5150E+002
 2	         1.8383E-004	        -1.1810E-002	         1.1811E-002	         1.4807E-004	         9.3367E-003	         5.4717E-005	         3.1545E+002
 3	         2.6961E-001	        -7.5832E-002	         2.8009E-001	         2.4622E-001	         6.9245E-002	         6.5666E-003	         1.7476E+002
 4	         2.3355E+001	         4.6613E+001	         5.2138E+001	         2.2615E+001	         4.5135E+001	         3.1011E-001	         1.5847E+001
 5	         9.7147E+002	         1.5583E+003	         1.8367E+003	         9.7251E+002	         1.5588E+003	         4.2172E+001	         1.9161E+002
 6	         2.3695E+004	         2.5239E+004	         3.4891E+004	         2.5050E+004	         2.6175E+004	         6.3719E+003	         7.8013E+000
 7	        -1.5638E+006	        -1.4608E+006	         2.1828E+006	         1.6633E+006	         1.5625E+006	         2.6485E+005	         6.1498E+000
 8	        -1.2471E+008	        -1.8068E+008	         2.2427E+008	         1.4545E+008	         1.9387E+008	         5.8303E+007	         1.8692E+002
 9	         8.7662E+007	        -4.5335E+009	         1.0407E+010	         1.0546E+010	         8.6457E+009	         7.3112E+009	         1.7012E+002
10	         9.5296E+011	         4.9513E+011	         1.3976E+012	         1.2494E+012	         1.0117E+012	         5.3560E+011	         2.7455E+000
