Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=16_#004.dat
Data.................: 02/02/2005
Hora.................: 11:07:03
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1619E-004	        -1.1500E-004	         1.6348E-004	         2.9356E-007	         2.4495E-007	         2.1198E-007	         1.3529E+002
 2	         6.6562E-003	        -6.2545E-003	         9.1337E-003	         5.2624E-003	         4.9447E-003	         3.7014E-005	         3.3839E+002
 3	         8.8870E-001	         1.1064E+000	         1.4191E+000	         8.1127E-001	         1.0100E+000	         2.5009E-003	         1.9708E+002
 4	         4.4135E+001	         8.0798E+001	         9.2068E+001	         4.2736E+001	         7.8233E+001	         2.6722E-001	         1.5339E+001
 5	         1.1772E+002	         5.3295E+002	         5.4624E+002	         1.2194E+002	         5.3591E+002	         5.9755E+001	         1.9551E+002
 6	        -9.8998E+004	        -1.2800E+005	         1.6183E+005	         1.0110E+005	         1.3067E+005	         3.9852E+003	         1.8871E+002
 7	        -4.6843E+006	        -5.8930E+006	         7.5584E+006	         4.8724E+006	         6.1420E+006	         4.1411E+005	         7.3599E+000
 8	         1.3456E+008	         9.8300E+007	         1.7429E+008	         1.4732E+008	         1.1827E+008	         4.5352E+007	         4.5187E+000
 9	         1.3781E+010	         1.5714E+010	         2.1771E+010	         1.5880E+010	         1.7768E+010	         6.0076E+009	         1.8542E+002
10	        -4.5743E+010	         1.7647E+011	         9.5253E+011	         1.0573E+012	         5.4000E+011	         5.2870E+011	         1.7245E+002
