Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=-3_#018.dat
Data.................: 02/02/2005
Hora.................: 10:30:35
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1429E-004	         1.8097E-005	         1.1572E-004	         5.9997E-007	         3.1770E-007	         5.7767E-007	         1.8900E+002
 2	        -4.1197E-004	         3.0956E-003	         3.1230E-003	         3.2641E-004	         2.4474E-003	         2.5319E-005	         1.3879E+002
 3	        -1.0335E-001	        -7.8819E-001	         7.9494E-001	         9.4381E-002	         7.1953E-001	         4.7734E-003	         2.7510E+001
 4	         2.4507E+000	        -1.4452E+000	         2.8887E+000	         2.4310E+000	         1.4971E+000	         4.9987E-001	         3.5237E+002
 5	         1.8787E+002	         3.7787E+002	         4.2320E+002	         1.9163E+002	         3.7878E+002	         2.9066E+001	         1.9271E+002
 6	         8.4095E+003	         3.1452E+004	         3.2882E+004	         9.6572E+003	         3.3333E+004	         8.5792E+003	         1.2505E+001
 7	        -2.8567E+005	        -7.3914E+005	         8.6223E+005	         3.8748E+005	         9.4249E+005	         4.7038E+005	         9.8384E+000
 8	        -3.3030E+007	        -3.8801E+007	         1.1445E+008	         6.9560E+007	         1.0682E+008	         1.6784E+007	         1.8620E+002
 9	         1.9402E+008	        -5.5219E+008	         9.0184E+009	         8.4774E+009	         7.6185E+009	         5.3191E+009	         1.7215E+002
10	        -4.9652E+010	        -5.6943E+010	         1.3640E+012	         9.2501E+011	         1.3385E+012	         5.6765E+011	         1.8489E+002
