Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=1_#022.dat
Data.................: 02/02/2005
Hora.................: 10:36:50
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1108E-004	         1.8955E-005	         1.1269E-004	         4.0581E-007	         3.4247E-007	         4.3077E-007	         1.8968E+002
 2	        -1.1402E-003	        -3.0367E-003	         3.2438E-003	         9.0177E-004	         2.4009E-003	         3.0126E-005	         2.1471E+002
 3	        -5.4917E-002	        -7.5614E-001	         7.5815E-001	         5.0359E-002	         6.9027E-001	         3.4001E-003	         2.8615E+001
 4	         5.8768E+000	         8.6337E+000	         1.0446E+001	         5.7034E+000	         8.3623E+000	         3.7844E-001	         1.3939E+001
 5	         2.4990E+002	         7.7593E+002	         8.1545E+002	         2.5187E+002	         7.7706E+002	         4.6821E+001	         1.9443E+002
 6	         2.7229E+003	         9.7118E+003	         1.1348E+004	         6.7097E+003	         1.0678E+004	         4.3888E+003	         1.2390E+001
 7	        -4.7246E+005	        -2.4017E+005	         9.8207E+005	         9.6871E+005	         6.5670E+005	         4.6285E+005	         3.8495E+000
 8	         6.9901E+007	         9.9076E+007	         1.2926E+008	         9.8673E+007	         1.1163E+008	         6.0071E+007	         6.8495E+000
 9	        -2.0038E+009	         2.0444E+009	         1.0896E+010	         7.2429E+009	         1.0390E+010	         3.6268E+009	         3.5494E+002
10	         3.4416E+010	         1.5592E+011	         8.5895E+011	         6.2158E+011	         7.5966E+011	         2.1069E+011	         7.7553E+000
