Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=18_#006.dat
Data.................: 02/02/2005
Hora.................: 11:10:11
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.3319E-004	        -1.2041E-004	         1.7955E-004	         5.5925E-007	         2.5896E-007	         5.6762E-007	         1.3788E+002
 2	         1.0652E-002	        -5.3467E-004	         1.0665E-002	         8.4211E-003	         4.2583E-004	         5.1407E-005	         3.5856E+002
 3	         1.1468E+000	         1.6007E+000	         1.9691E+000	         1.0469E+000	         1.4612E+000	         3.3745E-003	         1.9813E+002
 4	         4.1150E+001	         7.8831E+001	         8.8925E+001	         3.9844E+001	         7.6328E+001	         2.5370E-001	         1.5609E+001
 5	        -1.0502E+003	        -1.0591E+003	         1.4923E+003	         1.0516E+003	         1.0593E+003	         2.6494E+001	         9.0486E+000
 6	        -1.3823E+005	        -1.8093E+005	         2.2773E+005	         1.4110E+005	         1.8480E+005	         5.7904E+003	         1.8877E+002
 7	        -1.8294E+006	        -2.9330E+006	         3.4637E+006	         1.9415E+006	         3.1058E+006	         7.4342E+005	         8.2925E+000
 8	         2.4063E+008	         2.2527E+008	         3.3248E+008	         2.5597E+008	         2.4044E+008	         4.6182E+007	         5.3891E+000
 9	         9.1164E+009	         5.8660E+009	         1.4428E+010	         1.0729E+010	         1.2026E+010	         3.9798E+009	         1.8364E+002
10	        -6.4106E+011	        -5.7555E+011	         1.4569E+012	         1.4668E+012	         1.1174E+012	         9.1637E+011	         1.8419E+002
