Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=-13_#008.dat
Data.................: 02/02/2005
Hora.................: 10:14:02
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0587E-004	        -8.9819E-005	         1.3884E-004	         6.2542E-007	         4.4539E-007	         6.7534E-007	         1.3969E+002
 2	         2.1352E-003	         1.8219E-002	         1.8343E-002	         1.6881E-003	         1.4403E-002	         2.7852E-005	         4.1658E+001
 3	        -1.3078E-001	        -8.3550E-001	         8.4567E-001	         1.1939E-001	         7.6271E-001	         3.5590E-003	         2.7035E+001
 4	        -2.1493E+000	         1.0260E+001	         1.0488E+001	         2.1185E+000	         1.0001E+001	         1.1650E+000	         1.6046E+002
 5	         4.9352E+002	        -2.2371E+002	         5.4239E+002	         4.9677E+002	         2.2503E+002	         5.5629E+001	         1.7512E+002
 6	        -4.2857E+004	        -5.7033E+004	         7.1491E+004	         4.4373E+004	         5.8606E+004	         8.6709E+003	         1.8885E+002
 7	         8.6207E+005	         2.9919E+006	         3.1259E+006	         9.6240E+005	         3.1656E+006	         6.8161E+005	         1.9056E+002
 8	         1.1268E+008	         3.1087E+007	         1.5021E+008	         1.4279E+008	         1.1222E+008	         8.3138E+007	         1.9280E+000
 9	        -8.8722E+009	        -8.3612E+009	         1.5578E+010	         1.3916E+010	         1.1055E+010	         5.7601E+009	         4.8113E+000
10	        -3.2727E+011	         3.6619E+011	         1.3514E+012	         8.8446E+011	         1.4080E+012	         7.1554E+011	         1.7518E+002
