Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=-12_#009.dat
Data.................: 02/02/2005
Hora.................: 10:15:36
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0782E-004	        -7.2369E-005	         1.2986E-004	         2.3962E-007	         3.0835E-007	         2.1981E-007	         1.4613E+002
 2	         1.8735E-003	         1.6686E-002	         1.6791E-002	         1.4814E-003	         1.3192E-002	         2.6473E-005	         4.1797E+001
 3	        -1.3666E-001	        -8.1006E-001	         8.2152E-001	         1.2483E-001	         7.3948E-001	         1.5968E-003	         2.6808E+001
 4	        -3.8984E-001	         9.2688E+000	         9.2784E+000	         4.1706E-001	         8.9861E+000	         4.5644E-001	         1.5810E+002
 5	         2.8969E+002	        -4.2744E+002	         5.1715E+002	         2.9119E+002	         4.2906E+002	         3.5095E+001	         1.6883E+002
 6	        -3.5217E+004	        -3.7998E+004	         5.1914E+004	         3.6288E+004	         3.9108E+004	         6.0502E+003	         1.8786E+002
 7	         1.5533E+006	         3.6094E+006	         3.9619E+006	         1.7116E+006	         3.7499E+006	         3.5825E+005	         1.8953E+002
 8	         1.9340E+008	        -2.5750E+007	         2.1585E+008	         2.1848E+008	         8.2782E+007	         4.7889E+007	         3.5905E+002
 9	         6.2306E+008	        -1.4803E+010	         1.5494E+010	         5.5083E+009	         1.6077E+010	         4.3851E+009	         1.7027E+002
10	         4.6786E+011	         9.9539E+011	         1.6565E+012	         1.3291E+012	         1.2866E+012	         3.7825E+011	         6.4825E+000
