Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=11_#032.dat
Data.................: 02/02/2005
Hora.................: 10:52:52
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0122E-004	        -6.6345E-005	         1.2102E-004	         4.8536E-007	         3.3885E-007	         3.8018E-007	         1.4676E+002
 2	         7.7548E-004	        -1.1729E-002	         1.1754E-002	         6.1363E-004	         9.2724E-003	         3.3035E-005	         3.1689E+002
 3	         3.4449E-001	         7.5810E-002	         3.5273E-001	         3.1448E-001	         6.9229E-002	         2.7468E-003	         1.8414E+002
 4	         2.7349E+001	         5.3380E+001	         5.9979E+001	         2.6482E+001	         5.1688E+001	         5.4362E-001	         1.5718E+001
 5	         1.0690E+003	         1.6599E+003	         1.9744E+003	         1.0692E+003	         1.6601E+003	         2.9304E+001	         1.9144E+002
 6	         1.8296E+004	         1.4090E+004	         2.3306E+004	         1.9068E+004	         1.4586E+004	         2.9134E+003	         6.2670E+000
 7	        -2.1684E+006	        -2.5707E+006	         3.3743E+006	         2.2518E+006	         2.7168E+006	         4.8932E+005	         7.1217E+000
 8	        -1.1616E+008	        -2.2152E+008	         2.6452E+008	         1.4445E+008	         2.5521E+008	         9.1159E+007	         1.8779E+002
 9	         4.5146E+009	        -4.9948E+009	         1.0179E+010	         7.0907E+009	         1.1581E+010	         7.8208E+009	         1.7468E+002
10	         6.1296E+011	         1.7471E+011	         1.0969E+012	         1.1601E+012	         8.2728E+011	         7.5961E+011	         1.5909E+000
