Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=-19_#002.dat
Data.................: 02/02/2005
Hora.................: 10:04:32
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.6930E-005	        -2.2995E-004	         2.4584E-004	         2.7455E-007	         6.9322E-007	         5.6033E-007	         1.1071E+002
 2	         3.0331E-003	         2.8467E-002	         2.8628E-002	         2.3980E-003	         2.2505E-002	         6.5658E-005	         4.1959E+001
 3	         9.6115E-002	        -8.7181E-001	         8.7709E-001	         8.7764E-002	         7.9589E-001	         7.8552E-003	         1.5210E+002
 4	        -2.8672E+001	        -1.3931E+001	         3.1880E+001	         2.7763E+001	         1.3498E+001	         3.6137E-001	         1.8648E+002
 5	         1.3850E+003	         2.1325E+003	         2.5433E+003	         1.3854E+003	         2.1351E+003	         9.4403E+001	         1.9140E+002
 6	         2.2404E+004	        -5.1695E+004	         5.6855E+004	         2.3464E+004	         5.3633E+004	         6.9057E+003	         3.4891E+002
 7	        -4.6162E+006	        -4.0146E+006	         6.1449E+006	         4.8013E+006	         4.2977E+006	         1.0029E+006	         5.8590E+000
 8	         6.3759E+006	         1.0073E+008	         1.4727E+008	         7.1278E+007	         1.6475E+008	         8.1890E+007	         1.0797E+001
 9	         4.2830E+009	         7.5757E+009	         1.2333E+010	         5.2163E+009	         1.3885E+010	         6.3561E+009	         1.8672E+002
10	         5.5974E+010	        -2.9668E+011	         1.6924E+012	         7.0132E+011	         1.7734E+012	         2.6027E+011	         3.5207E+002
