Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap42\Translado42_X=7_#028.dat
Data.................: 02/02/2005
Hora.................: 10:46:22
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0338E-004	        -2.1844E-005	         1.0566E-004	         4.4746E-007	         2.7349E-007	         4.9142E-007	         1.6807E+002
 2	        -9.1951E-004	        -1.0217E-002	         1.0259E-002	         7.2815E-004	         8.0775E-003	         3.2583E-005	         2.2243E+002
 3	         1.0841E-001	        -4.1309E-001	         4.2709E-001	         9.9015E-002	         3.7711E-001	         2.4653E-003	         1.5490E+002
 4	         1.4423E+001	         3.0507E+001	         3.3745E+001	         1.3967E+001	         2.9540E+001	         2.8943E-001	         1.6174E+001
 5	         5.5365E+002	         1.1444E+003	         1.2718E+003	         5.5485E+002	         1.1445E+003	         5.8020E+000	         1.9284E+002
 6	         2.9493E+004	         2.0235E+004	         3.6289E+004	         3.0494E+004	         2.1457E+004	         3.2740E+003	         5.7423E+000
 7	         8.6409E+005	         5.6450E+005	         1.3431E+006	         9.5848E+005	         1.0845E+006	         1.7403E+005	         1.8474E+002
 8	        -2.2645E+007	        -1.0745E+007	         7.7871E+007	         7.0413E+007	         7.2244E+007	         5.1918E+007	         1.8317E+002
 9	        -6.7401E+009	        -5.3940E+009	         1.1680E+010	         1.1665E+010	         8.3300E+009	         6.7278E+009	         4.2966E+000
10	         4.7895E+011	        -5.2058E+011	         1.2380E+012	         9.4554E+011	         1.2299E+012	         7.4395E+011	         3.5526E+002
