Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=-6_#015.dat
Data.................: 14/02/2005
Hora.................: 08:50:48
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1851E-004	        -7.9923E-006	         1.1878E-004	         9.2173E-007	         7.2622E-007	         9.5478E-007	         1.7614E+002
 2	        -1.5349E-003	         6.5787E-003	         6.7556E-003	         1.2153E-003	         5.2012E-003	         5.4402E-005	         1.4157E+002
 3	         3.8927E-001	        -1.3833E-001	         4.1315E-001	         3.5538E-001	         1.2639E-001	         3.8914E-003	         1.7348E+002
 4	        -6.3944E+001	        -8.2896E+001	         1.0469E+002	         6.1915E+001	         8.0266E+001	         3.7550E-001	         1.9309E+002
 5	         7.6375E+002	         6.5772E+003	         6.6216E+003	         7.6556E+002	         6.5777E+003	         7.6045E+001	         1.9668E+002
 6	         4.6195E+005	         9.9436E+004	         4.7264E+005	         4.7150E+005	         1.0216E+005	         5.9798E+003	         2.0246E+000
 7	        -3.6230E+007	        -8.5127E+007	         9.2521E+007	         3.7518E+007	         8.8118E+007	         8.2833E+005	         9.5636E+000
 8	         1.6465E+009	         7.3587E+009	         7.5413E+009	         1.7250E+009	         7.6964E+009	         7.4674E+007	         9.6735E+000
 9	        -1.4101E+009	         2.6794E+011	         2.6807E+011	         9.4101E+009	         2.8276E+011	         1.3609E+010	         3.5003E+002
10	        -1.5729E+013	        -6.6471E+013	         6.8313E+013	         1.6702E+013	         7.0530E+013	         1.8303E+012	         1.8767E+002
