Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=17_#038.dat
Data.................: 14/02/2005
Hora.................: 09:41:48
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	        -6.3252E-005	        -1.1150E-004	         1.2819E-004	         3.1790E-007	         7.5620E-007	         7.3555E-007	         6.0434E+001
 2	        -3.9918E-002	        -4.9725E-002	         6.3765E-002	         3.1558E-002	         3.9311E-002	         3.4662E-005	         2.0562E+002
 3	        -7.8667E-001	        -3.2562E+000	         3.3499E+000	         7.1813E-001	         2.9725E+000	         6.8499E-003	         2.5473E+001
 4	         5.4636E+002	         5.4657E+002	         7.7281E+002	         5.2901E+002	         5.2921E+002	         5.1203E-001	         1.1253E+001
 5	         4.7274E+004	         7.1208E+004	         8.5472E+004	         4.7274E+004	         7.1208E+004	         8.6394E+001	         1.9128E+002
 6	        -1.0595E+006	        -1.0566E+006	         1.4964E+006	         1.0814E+006	         1.0785E+006	         1.1156E+004	         1.8749E+002
 7	        -3.5926E+008	        -5.0477E+008	         6.1956E+008	         3.7187E+008	         5.2248E+008	         1.5874E+006	         7.7942E+000
 8	        -9.6166E+009	        -6.7540E+009	         1.1752E+010	         1.0057E+010	         7.0642E+009	         8.2655E+007	         1.8439E+002
 9	         2.3692E+012	         3.1605E+012	         3.9500E+012	         2.4974E+012	         3.3316E+012	         2.5178E+010	         1.8590E+002
10	         1.2085E+014	         1.0024E+014	         1.5704E+014	         1.2821E+014	         1.0639E+014	         3.5048E+012	         3.9674E+000
