Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=-18_#003.dat
Data.................: 14/02/2005
Hora.................: 08:23:13
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.3234E-004	        -8.7638E-005	         1.5873E-004	         8.1146E-007	         6.7540E-007	         3.9009E-007	         1.4649E+002
 2	         2.5975E-002	         3.1350E-002	         4.0713E-002	         2.0535E-002	         2.4784E-002	         6.2456E-005	         2.5178E+001
 3	        -5.3528E+000	        -6.7975E+000	         8.6520E+000	         4.8864E+000	         6.2052E+000	         6.5870E-003	         1.7260E+001
 4	         3.1501E+001	         3.4428E+002	         3.4572E+002	         3.0525E+001	         3.3335E+002	         1.5133E+000	         2.1193E+001
 5	         5.2208E+004	         3.4578E+004	         6.2621E+004	         5.2208E+004	         3.4579E+004	         1.1507E+002	         1.8670E+002
 6	        -1.4745E+006	        -2.1034E+006	         2.5688E+006	         1.5050E+006	         2.1468E+006	         3.2863E+003	         1.8916E+002
 7	        -3.3155E+008	        -1.6617E+008	         3.7087E+008	         3.4319E+008	         1.7202E+008	         1.8172E+006	         3.8029E+000
 8	         1.0517E+010	         4.1351E+009	         1.1302E+010	         1.1001E+010	         4.3276E+009	         1.6713E+008	         2.6831E+000
 9	         1.9857E+012	         7.8435E+011	         2.1351E+012	         2.0932E+012	         8.2684E+011	         9.5096E+009	         1.8239E+002
10	        -6.3589E+013	         2.0542E+013	         6.6829E+013	         6.7496E+013	         2.1818E+013	         2.7292E+012	         1.7821E+002
