Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=16_#037.dat
Data.................: 14/02/2005
Hora.................: 09:40:16
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	        -2.4832E-005	        -6.8721E-005	         7.3070E-005	         3.5318E-007	         3.3041E-007	         3.6931E-007	         7.0133E+001
 2	        -3.6770E-002	        -4.2486E-002	         5.6188E-002	         2.9069E-002	         3.3588E-002	         3.5525E-005	         2.0456E+002
 3	        -2.0838E+000	        -4.4856E+000	         4.9460E+000	         1.9023E+000	         4.0948E+000	         1.1016E-002	         2.1694E+001
 4	         3.5372E+002	         2.6452E+002	         4.4169E+002	         3.4249E+002	         2.5612E+002	         4.8283E-001	         9.1974E+000
 5	         4.7144E+004	         6.9564E+004	         8.4033E+004	         4.7144E+004	         6.9564E+004	         7.3995E+001	         1.9117E+002
 6	         7.3895E+005	         1.6513E+006	         1.8091E+006	         7.5428E+005	         1.6854E+006	         9.8368E+003	         1.0982E+001
 7	        -2.3796E+008	        -3.8499E+008	         4.5259E+008	         2.4631E+008	         3.9850E+008	         1.1857E+006	         8.3257E+000
 8	        -2.1771E+010	        -2.6208E+010	         3.4071E+010	         2.2769E+010	         2.7409E+010	         1.4561E+008	         1.8629E+002
 9	         6.7525E+011	         1.4969E+012	         1.6423E+012	         7.1202E+011	         1.5779E+012	         1.0498E+010	         1.8730E+002
10	         2.2258E+014	         2.4435E+014	         3.3053E+014	         2.3609E+014	         2.5919E+014	         2.5677E+012	         4.7669E+000
