Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=6_#027.dat
Data.................: 14/02/2005
Hora.................: 09:21:02
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0208E-004	         2.3911E-005	         1.0485E-004	         4.9582E-007	         6.4780E-007	         5.1894E-007	         1.9318E+002
 2	         7.1771E-005	        -8.1242E-004	         8.1821E-004	         9.4605E-005	         6.4545E-004	         6.6743E-005	         3.1752E+002
 3	         1.9596E-001	         4.2623E-001	         4.6919E-001	         1.7915E-001	         3.8910E-001	         3.5904E-003	         2.0177E+002
 4	        -4.9568E+001	         3.1151E+001	         5.8550E+001	         4.8003E+001	         3.0179E+001	         9.8238E-001	         1.7196E+002
 5	        -1.2716E+004	        -1.1828E+004	         1.7367E+004	         1.2716E+004	         1.1829E+004	         7.9038E+001	         8.5856E+000
 6	        -5.8443E+005	        -1.2181E+006	         1.3510E+006	         5.9649E+005	         1.2432E+006	         5.8232E+003	         1.9073E+002
 7	         6.7112E+007	         1.3336E+007	         6.8446E+007	         6.9471E+007	         1.3933E+007	         5.7810E+005	         1.8161E+002
 8	         7.7291E+009	         7.5978E+009	         1.0840E+010	         8.0857E+009	         7.9466E+009	         1.0766E+008	         5.5637E+000
 9	        -1.9940E+011	         2.0288E+011	         2.8497E+011	         2.1113E+011	         2.1434E+011	         1.5684E+010	         3.5494E+002
10	        -6.5787E+013	        -3.5211E+013	         7.4624E+013	         6.9789E+013	         3.7375E+013	         1.5901E+012	         1.8282E+002
