Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=-17_#004.dat
Data.................: 14/02/2005
Hora.................: 08:25:03
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.5416E-004	        -6.1542E-005	         1.6599E-004	         5.2864E-007	         6.3493E-007	         4.3752E-007	         1.5824E+002
 2	         1.5541E-002	         1.9582E-002	         2.4999E-002	         1.2286E-002	         1.5481E-002	         6.8140E-005	         2.5782E+001
 3	        -4.9546E+000	        -5.6332E+000	         7.5020E+000	         4.5229E+000	         5.1424E+000	         3.3345E-003	         1.6222E+001
 4	         2.1564E+002	         4.5955E+002	         5.0763E+002	         2.0879E+002	         4.4496E+002	         8.3109E-001	         1.6216E+001
 5	         4.0606E+004	         2.2164E+004	         4.6261E+004	         4.0606E+004	         2.2164E+004	         9.0586E+001	         1.8573E+002
 6	        -3.1027E+006	        -2.9782E+006	         4.3007E+006	         3.1667E+006	         3.0396E+006	         3.7836E+003	         1.8730E+002
 7	        -2.1043E+008	        -1.1603E+008	         2.4030E+008	         2.1782E+008	         1.2011E+008	         4.6228E+005	         4.1247E+000
 8	         2.2557E+010	         1.0760E+010	         2.4992E+010	         2.3590E+010	         1.1253E+010	         8.5947E+007	         3.1877E+000
 9	         9.7411E+011	         8.2041E+011	         1.2736E+012	         1.0268E+012	         8.6492E+011	         1.5101E+010	         1.8446E+002
10	        -1.4495E+014	        -2.5315E+013	         1.4715E+014	         1.5376E+014	         2.6893E+013	         2.0240E+012	         1.8099E+002
