Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=19_#040.dat
Data.................: 14/02/2005
Hora.................: 09:44:55
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	        -1.4266E-004	        -2.1817E-004	         2.6068E-004	         5.7707E-007	         5.4223E-007	         5.4565E-007	         5.6820E+001
 2	        -3.5223E-002	        -5.4404E-002	         6.4811E-002	         2.7846E-002	         4.3011E-002	         6.3432E-005	         2.0854E+002
 3	         3.4116E+000	         1.5188E+000	         3.7344E+000	         3.1144E+000	         1.3865E+000	         5.5334E-003	         1.8800E+002
 4	         8.1788E+002	         9.9965E+002	         1.2916E+003	         7.9191E+002	         9.6791E+002	         8.2384E-001	         1.2678E+001
 5	         1.5689E+004	         3.2385E+004	         3.5986E+004	         1.5689E+004	         3.2386E+004	         1.0514E+002	         1.9283E+002
 6	        -4.9394E+006	        -6.2915E+006	         7.9988E+006	         5.0412E+006	         6.4212E+006	         6.9049E+003	         1.8864E+002
 7	        -2.1348E+008	        -2.6101E+008	         3.3719E+008	         2.2097E+008	         2.7017E+008	         4.6814E+005	         7.2459E+000
 8	         2.6794E+010	         3.6739E+010	         4.5472E+010	         2.8022E+010	         3.8423E+010	         9.1168E+007	         6.7371E+000
 9	         1.3127E+012	         1.1585E+012	         1.7509E+012	         1.3838E+012	         1.2213E+012	         9.5772E+009	         1.8460E+002
10	        -1.8207E+014	        -2.5447E+014	         3.1291E+014	         1.9313E+014	         2.6992E+014	         2.7259E+012	         1.8544E+002
