Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=-15_#006.dat
Data.................: 14/02/2005
Hora.................: 08:28:47
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.6709E-004	        -3.8509E-005	         1.7147E-004	         8.2678E-007	         3.5906E-007	         7.6969E-007	         1.6702E+002
 2	        -4.8784E-004	         2.7630E-003	         2.8063E-003	         3.9118E-004	         2.1850E-003	         5.5547E-005	         1.4001E+002
 3	        -3.0010E+000	        -2.5811E+000	         3.9583E+000	         2.7395E+000	         2.3562E+000	         8.9514E-003	         1.3566E+001
 4	         3.9790E+002	         5.0296E+002	         6.4132E+002	         3.8527E+002	         4.8698E+002	         4.4520E-001	         1.2913E+001
 5	         4.1240E+003	        -1.0439E+004	         1.1224E+004	         4.1249E+003	         1.0439E+004	         6.0531E+001	         1.6631E+002
 6	        -3.6267E+006	        -3.1322E+006	         4.7920E+006	         3.7015E+006	         3.1968E+006	         6.5815E+003	         1.8680E+002
 7	         1.1457E+008	         9.2159E+007	         1.4704E+008	         1.1860E+008	         9.5396E+007	         1.0155E+006	         1.8554E+002
 8	         1.8815E+010	         1.5783E+010	         2.4558E+010	         1.9678E+010	         1.6506E+010	         8.4059E+007	         4.9988E+000
 9	        -1.2138E+012	        -2.8809E+011	         1.2476E+012	         1.2796E+012	         3.0398E+011	         1.5784E+010	         1.4835E+000
10	        -6.2237E+013	        -7.8395E+013	         1.0010E+014	         6.6022E+013	         8.3165E+013	         1.4994E+012	         1.8516E+002
