Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=3_#024.dat
Data.................: 14/02/2005
Hora.................: 09:16:23
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0600E-004	         2.4646E-005	         1.0883E-004	         7.3491E-007	         7.0222E-007	         8.1555E-007	         1.9309E+002
 2	        -1.3232E-003	        -1.8550E-003	         2.2789E-003	         1.0469E-003	         1.4668E-003	         3.0810E-005	         2.0725E+002
 3	         1.7332E-001	        -1.5605E-001	         2.3331E-001	         1.5838E-001	         1.4255E-001	         4.8257E-003	         1.6600E+002
 4	         3.3449E+001	         7.5313E+001	         8.2408E+001	         3.2391E+001	         7.2927E+001	         8.7924E-001	         1.6513E+001
 5	        -1.5815E+003	         2.6063E+003	         3.0512E+003	         1.5854E+003	         2.6081E+003	         4.6377E+001	         3.4825E+002
 6	        -5.9369E+005	        -5.3130E+005	         7.9681E+005	         6.0611E+005	         5.4230E+005	         7.5590E+003	         1.8697E+002
 7	        -3.8773E+007	        -5.8772E+007	         7.0412E+007	         4.0139E+007	         6.0850E+007	         1.3446E+006	         8.0838E+000
 8	         3.6728E+008	        -7.2947E+008	         8.1926E+008	         3.8974E+008	         7.6356E+008	         1.2666E+007	         3.5209E+002
 9	         3.6749E+011	         2.4042E+011	         4.3923E+011	         3.8764E+011	         2.5363E+011	         1.4867E+010	         1.8369E+002
10	         2.4777E+013	         1.5788E+013	         2.9449E+013	         2.6331E+013	         1.6927E+013	         1.9279E+012	         3.2506E+000
