Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=-4_#017.dat
Data.................: 14/02/2005
Hora.................: 08:53:57
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1560E-004	         7.7896E-006	         1.1587E-004	         8.9978E-007	         8.5338E-007	         8.7753E-007	         1.8385E+002
 2	        -7.0922E-004	         5.3194E-003	         5.3665E-003	         5.6153E-004	         4.2071E-003	         1.2141E-004	         1.3880E+002
 3	         5.6753E-002	        -4.8943E-001	         4.9277E-001	         5.2395E-002	         4.4683E-001	         5.1932E-003	         1.5220E+002
 4	        -4.4427E+001	        -3.5481E+001	         5.6863E+001	         4.3018E+001	         3.4375E+001	         8.1400E-001	         1.8965E+002
 5	         3.5562E+003	         4.7148E+003	         5.9058E+003	         3.5565E+003	         4.7151E+003	         2.8250E+001	         1.9059E+002
 6	         1.4828E+005	        -2.9791E+005	         3.3281E+005	         1.5139E+005	         3.0421E+005	         8.6883E+003	         3.4941E+002
 7	        -1.9804E+007	         1.0373E+007	         2.2364E+007	         2.0510E+007	         1.0777E+007	         9.3305E+005	         3.5605E+002
 8	         7.4189E+008	         4.3654E+009	         4.4286E+009	         7.8011E+008	         4.5671E+009	         1.2273E+008	         1.0044E+001
 9	        -2.3748E+010	        -4.6217E+011	         4.6314E+011	         3.1985E+010	         4.8742E+011	         1.4816E+010	         9.6732E+000
10	         6.5306E+012	        -5.4403E+012	         8.6126E+012	         7.0748E+012	         5.9065E+012	         1.1180E+012	         3.5602E+002
