Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=9_#030.dat
Data.................: 14/02/2005
Hora.................: 09:27:42
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.9900E-005	         2.7352E-005	         1.0358E-004	         6.0803E-007	         4.3149E-007	         6.2501E-007	         1.9531E+002
 2	        -1.8445E-003	         5.2758E-004	         1.9192E-003	         1.4587E-003	         4.2120E-004	         3.4738E-005	         1.7202E+002
 3	        -9.7411E-001	        -2.5903E-001	         1.0080E+000	         8.8925E-001	         2.3655E-001	         4.8538E-003	         4.9637E+000
 4	        -1.9797E+002	        -1.9331E+002	         2.7670E+002	         1.9168E+002	         1.8717E+002	         5.1699E-001	         1.9108E+002
 5	        -7.8239E+003	        -2.1086E+004	         2.2491E+004	         7.8242E+003	         2.1086E+004	         7.2859E+001	         1.3929E+001
 6	         1.2337E+006	         3.9659E+005	         1.2958E+006	         1.2591E+006	         4.0480E+005	         5.2646E+003	         2.9702E+000
 7	         7.7892E+007	         1.3921E+008	         1.5953E+008	         8.0633E+007	         1.4410E+008	         6.0047E+005	         1.8868E+002
 8	        -7.0069E+009	         1.2843E+009	         7.1238E+009	         7.3286E+009	         1.3437E+009	         9.3948E+007	         1.7870E+002
 9	        -3.0078E+011	        -4.1022E+011	         5.0871E+011	         3.1720E+011	         4.3242E+011	         7.9205E+009	         5.9723E+000
10	         7.8689E+013	         2.5999E+013	         8.2884E+013	         8.3472E+013	         2.7635E+013	         1.6294E+012	         1.8284E+000
