Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=2_#023.dat
Data.................: 14/02/2005
Hora.................: 09:14:49
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0745E-004	         2.5512E-005	         1.1044E-004	         4.5608E-007	         6.4166E-007	         3.3389E-007	         1.9336E+002
 2	        -1.7217E-003	        -1.5479E-003	         2.3156E-003	         1.3627E-003	         1.2245E-003	         6.1499E-005	         2.0098E+002
 3	         7.1258E-002	        -3.8437E-001	         3.9100E-001	         6.5785E-002	         3.5096E-001	         8.4108E-003	         1.5350E+002
 4	         3.4331E+001	         6.1329E+001	         7.0289E+001	         3.3249E+001	         5.9389E+001	         7.7029E-001	         1.5190E+001
 5	         7.7684E+002	         4.4120E+003	         4.4809E+003	         7.8357E+002	         4.4132E+003	         1.0000E+002	         1.9600E+002
 6	        -3.7267E+005	        -2.1106E+005	         4.2835E+005	         3.8041E+005	         2.1560E+005	         7.7051E+003	         1.8492E+002
 7	        -3.1485E+007	        -4.8534E+007	         5.7873E+007	         3.2627E+007	         5.0255E+007	         1.0403E+006	         8.1469E+000
 8	        -1.6598E+009	        -2.1796E+009	         2.7416E+009	         1.7398E+009	         2.2851E+009	         1.6148E+008	         1.8659E+002
 9	         1.0598E+011	         1.3682E+011	         1.7407E+011	         1.1183E+011	         1.4693E+011	         1.9492E+010	         1.8580E+002
10	         2.6591E+013	         1.2859E+013	         2.9569E+013	         2.8224E+013	         1.3784E+013	         1.6693E+012	         2.5808E+000
