Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=-13_#008.dat
Data.................: 14/02/2005
Hora.................: 08:34:53
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.5771E-004	        -3.7482E-005	         1.6210E-004	         3.5812E-007	         2.9852E-007	         3.8126E-007	         1.6663E+002
 2	        -7.9014E-003	        -2.0804E-003	         8.1709E-003	         6.2468E-003	         1.6457E-003	         4.6280E-005	         1.8738E+002
 3	        -7.8068E-001	        -6.6171E-002	         7.8354E-001	         7.1270E-001	         6.1430E-002	         7.1574E-003	         1.6150E+000
 4	         3.1372E+002	         3.2057E+002	         4.4854E+002	         3.0376E+002	         3.1039E+002	         8.0486E-001	         1.1405E+001
 5	        -2.1206E+004	        -3.2327E+004	         3.8662E+004	         2.1207E+004	         3.2327E+004	         1.4616E+002	         1.1347E+001
 6	        -1.3183E+006	        -1.0019E+006	         1.6558E+006	         1.3455E+006	         1.0226E+006	         8.9687E+003	         1.8621E+002
 7	         2.2461E+008	         2.3522E+008	         3.2523E+008	         2.3250E+008	         2.4347E+008	         6.4088E+005	         1.8662E+002
 8	        -2.3559E+009	         2.4769E+009	         3.4187E+009	         2.4651E+009	         2.5910E+009	         7.9567E+007	         1.7420E+002
 9	        -1.1309E+012	        -1.2123E+012	         1.6579E+012	         1.1921E+012	         1.2780E+012	         1.2061E+010	         5.2212E+000
10	         5.4257E+013	        -9.8469E+012	         5.5219E+013	         5.7555E+013	         1.0930E+013	         9.1196E+011	         3.5897E+002
