Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=-1_#020.dat
Data.................: 14/02/2005
Hora.................: 09:01:31
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1193E-004	         2.1182E-005	         1.1392E-004	         6.9103E-007	         4.7376E-007	         6.7212E-007	         1.9072E+002
 2	        -1.2201E-003	         1.8104E-003	         2.1840E-003	         9.6605E-004	         1.4322E-003	         2.8107E-005	         1.5199E+002
 3	        -1.2464E-001	        -6.3019E-001	         6.4241E-001	         1.1388E-001	         5.7530E-001	         4.2206E-003	         2.6271E+001
 4	         3.6568E+000	         7.4820E+000	         8.3413E+000	         3.5445E+000	         7.3486E+000	         1.1248E+000	         1.5988E+001
 5	         3.7206E+003	         3.5759E+003	         5.1615E+003	         3.7218E+003	         3.5779E+003	         9.1632E+001	         1.8877E+002
 6	        -8.7957E+004	         1.1974E+005	         1.4889E+005	         9.0520E+004	         1.2244E+005	         8.5631E+003	         1.7105E+002
 7	        -7.9698E+006	         1.1305E+007	         1.3873E+007	         8.3232E+006	         1.1760E+007	         1.0746E+006	         3.5217E+002
 8	         1.0386E+008	        -2.5963E+009	         2.5994E+009	         1.3640E+008	         2.7188E+009	         1.3939E+008	         3.4904E+002
 9	        -1.0616E+011	        -9.1568E+010	         1.4047E+011	         1.1278E+011	         9.7542E+010	         1.7236E+010	         4.5311E+000
10	        -5.8373E+012	         1.0770E+013	         1.2294E+013	         6.2051E+012	         1.1564E+013	         1.4423E+012	         1.7385E+002
