Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=0_#021.dat
Data.................: 14/02/2005
Hora.................: 09:03:10
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.1064E-004	         2.4161E-005	         1.1325E-004	         7.5894E-007	         8.2057E-007	         7.9425E-007	         1.9232E+002
 2	        -1.5434E-003	         4.8545E-004	         1.6194E-003	         1.2206E-003	         3.9240E-004	         4.0836E-005	         1.7127E+002
 3	        -9.4053E-002	        -6.0953E-001	         6.1678E-001	         8.6090E-002	         5.5645E-001	         4.7652E-003	         2.7076E+001
 4	         1.7315E+001	         2.3694E+001	         2.9355E+001	         1.6777E+001	         2.2964E+001	         9.0351E-001	         1.3460E+001
 5	         3.1404E+003	         4.3370E+003	         5.3557E+003	         3.1412E+003	         4.3387E+003	         7.3015E+001	         1.9082E+002
 6	        -1.3636E+005	         1.2117E+005	         1.8249E+005	         1.3921E+005	         1.2395E+005	         6.9428E+003	         1.7306E+002
 7	        -9.3588E+006	        -8.4583E+006	         1.2632E+007	         9.6915E+006	         8.7926E+006	         4.3237E+005	         6.0152E+000
 8	        -9.0394E+008	        -2.8959E+009	         3.0356E+009	         9.5210E+008	         3.0306E+009	         1.0285E+008	         1.8908E+002
 9	        -1.3581E+011	        -7.6107E+009	         1.3642E+011	         1.4385E+011	         1.4271E+010	         1.4226E+010	         3.5638E-001
10	         1.0401E+012	         5.6548E+012	         5.9230E+012	         1.6918E+012	         6.6241E+012	         2.6498E+012	         7.9578E+000
